Date;Open;High;Low;Last;Volume;Status
13-7-1981;;;;1,7598;;1
14-7-1981;;;;1,751;;1
15-7-1981;;;;1,7598;;1
16-7-1981;;;;1,751;;1
17-7-1981;;;;1,751;;1
20-7-1981;;;;1,7597;;1
21-7-1981;;;;1,7667;;1
22-7-1981;;;;1,7667;;1
23-7-1981;;;;1,7667;;1
24-7-1981;;;;1,7667;;1
27-7-1981;;;;1,7667;;1
28-7-1981;;;;1,7755;;1
29-7-1981;;;;1,7755;;1
30-7-1981;;;;1,7755;;1
31-7-1981;;;;1,7845;;1
3-8-1981;;;;1,7934;;1
4-8-1981;;;;1,8113;;1
5-8-1981;;;;1,8113;;1
6-8-1981;;;;1,8041;;1
7-8-1981;;;;1,8149;;1
10-8-1981;;;;1,8367;;1
11-8-1981;;;;1,8367;;1
12-8-1981;;;;1,8092;;1
13-8-1981;;;;1,8092;;1
14-8-1981;;;;1,8218;;1
17-8-1981;;;;1,8;;1
18-8-1981;;;;1,8;;1
19-8-1981;;;;1,791;;1
20-8-1981;;;;1,791;;1
21-8-1981;;;;1,773;;1
24-8-1981;;;;1,7872;;1
25-8-1981;;;;1,7997;;1
26-8-1981;;;;1,7853;;1
27-8-1981;;;;1,7853;;1
28-8-1981;;;;1,7727;;1
31-8-1981;;;;1,7727;;1
1-9-1981;;;;1,7815;;1
2-9-1981;;;;1,7815;;1
3-9-1981;;;;1,7673;;1
4-9-1981;;;;1,7673;;1
8-9-1981;;;;1,7673;;1
9-9-1981;;;;1,7796;;1
10-9-1981;;;;1,7686;;1
11-9-1981;;;;1,7689;;1
14-9-1981;;;;1,7565;;1
15-9-1981;;;;1,7319;;1
16-9-1981;;;;1,7319;;1
17-9-1981;;;;1,7233;;1
18-9-1981;;;;1,7233;;1
21-9-1981;;;;1,7233;;1
22-9-1981;;;;1,7181;;1
23-9-1981;;;;1,7404;;1
24-9-1981;;;;1,7492;;1
25-9-1981;;;;1,7579;;1
28-9-1981;;;;1,7667;;1
29-9-1981;;;;1,7614;;1
30-9-1981;;;;1,7719;;1
1-10-1981;;;;1,7719;;1
2-10-1981;;;;1,7719;;1
5-10-1981;;;;1,7525;;1
6-10-1981;;;;1,7525;;1
7-10-1981;;;;1,7507;;1
8-10-1981;;;;1,7366;;1
9-10-1981;;;;1,7297;;1
13-10-1981;;;;1,7297;;1
14-10-1981;;;;1,7383;;1
15-10-1981;;;;1,7383;;1
16-10-1981;;;;1,7506;;1
19-10-1981;;;;1,7505;;1
20-10-1981;;;;1,7505;;1
21-10-1981;;;;1,7575;;1
22-10-1981;;;;1,768;;1
23-10-1981;;;;1,768;;1
26-10-1981;;;;1,768;;1
27-10-1981;;;;1,7857;;1
28-10-1981;;;;1,7857;;1
29-10-1981;;;;1,7857;;1
30-10-1981;;;;1,7678;;1
2-11-1981;;;;1,7502;;1
4-11-1981;;;;1,7502;;1
5-11-1981;;;;1,7502;;1
6-11-1981;;;;1,7502;;1
9-11-1981;;;;1,7414;;1
10-11-1981;;;;1,7414;;1
12-11-1981;;;;1,7484;;1
13-11-1981;;;;1,7343;;1
16-11-1981;;;;1,7343;;1
17-11-1981;;;;1,743;;1
18-11-1981;;;;1,743;;1
19-11-1981;;;;1,7326;;1
20-11-1981;;;;1,743;;1
23-11-1981;;;;1,743;;1
24-11-1981;;;;1,743;;1
25-11-1981;;;;1,743;;1
27-11-1981;;;;1,7274;;1
30-11-1981;;;;1,7171;;1
1-12-1981;;;;1,7171;;1
2-12-1981;;;;1,724;;1
3-12-1981;;;;1,724;;1
4-12-1981;;;;1,724;;1
7-12-1981;;;;1,724;;1
8-12-1981;;;;1,724;;1
9-12-1981;;;;1,736;;1
10-12-1981;;;;1,736;;1
11-12-1981;;;;1,736;;1
14-12-1981;;;;1,7517;;1
15-12-1981;;;;1,7517;;1
16-12-1981;;;;1,7429;;1
17-12-1981;;;;1,7429;;1
18-12-1981;;;;1,7429;;1
21-12-1981;;;;1,7569;;1
22-12-1981;;;;1,7569;;1
23-12-1981;;;;1,7499;;1
24-12-1981;;;;1,7499;;1
28-12-1981;;;;1,7499;;1
29-12-1981;;;;1,7499;;1
30-12-1981;;;;1,7499;;1
31-12-1981;;;;1,7499;;1
4-1-1982;;;;1,7499;;1
5-1-1982;;;;1,7393;;1
6-1-1982;;;;1,7481;;1
7-1-1982;;;;1,7481;;1
8-1-1982;;;;1,7481;;1
11-1-1982;;;;1,7481;;1
12-1-1982;;;;1,7655;;1
13-1-1982;;;;1,7655;;1
14-1-1982;;;;1,7655;;1
15-1-1982;;;;1,7761;;1
18-1-1982;;;;1,7868;;1
19-1-1982;;;;1,7796;;1
20-1-1982;;;;1,7796;;1
21-1-1982;;;;1,7796;;1
22-1-1982;;;;1,7796;;1
25-1-1982;;;;1,7904;;1
26-1-1982;;;;1,7904;;1
27-1-1982;;;;1,7904;;1
28-1-1982;;;;1,7975;;1
29-1-1982;;;;1,7975;;1
1-2-1982;;;;1,7895;;1
2-2-1982;;;;1,8083;;1
3-2-1982;;;;1,8155;;1
4-2-1982;;;;1,8155;;1
5-2-1982;;;;1,8155;;1
8-2-1982;;;;1,8155;;1
9-2-1982;;;;1,8247;;1
10-2-1982;;;;1,8247;;1
11-2-1982;;;;1,825;;1
16-2-1982;;;;1,8247;;1
17-2-1982;;;;1,8247;;1
18-2-1982;;;;1,8338;;1
19-2-1982;;;;1,8227;;1
22-2-1982;;;;1,8136;;1
23-2-1982;;;;1,8136;;1
24-2-1982;;;;1,8282;;1
25-2-1982;;;;1,8282;;1
26-2-1982;;;;1,8355;;1
1-3-1982;;;;1,8447;;1
2-3-1982;;;;1,8447;;1
3-3-1982;;;;1,8355;;1
4-3-1982;;;;1,8335;;1
5-3-1982;;;;1,8263;;1
8-3-1982;;;;1,8171;;1
9-3-1982;;;;1,8171;;1
10-3-1982;;;;1,8299;;1
11-3-1982;;;;1,8229;;1
12-3-1982;;;;1,8335;;1
15-3-1982;;;;1,8335;;1
16-3-1982;;;;1,8335;;1
17-3-1982;;;;1,8426;;1
18-3-1982;;;;1,8426;;1
19-3-1982;;;;1,8426;;1
22-3-1982;;;;1,8518;;1
23-3-1982;;;;1,861;;1
24-3-1982;;;;1,8517;;1
25-3-1982;;;;1,8517;;1
26-3-1982;;;;1,8628;;1
29-3-1982;;;;1,8628;;1
30-3-1982;;;;1,8722;;1
31-3-1982;;;;1,8722;;1
1-4-1982;;;;1,8722;;1
2-4-1982;;;;1,8528;;1
5-4-1982;;;;1,8628;;1
6-4-1982;;;;1,8628;;1
7-4-1982;;;;1,8628;;1
8-4-1982;;;;1,8628;;1
9-4-1982;;;;1,8628;;1
12-4-1982;;;;1,8628;;1
13-4-1982;;;;1,8628;;1
14-4-1982;;;;1,8628;;1
15-4-1982;;;;1,8628;;1
16-4-1982;;;;1,8722;;1
19-4-1982;;;;1,8628;;1
20-4-1982;;;;1,8628;;1
21-4-1982;;;;1,8628;;1
22-4-1982;;;;1,8517;;1
23-4-1982;;;;1,8517;;1
26-4-1982;;;;1,8443;;1
27-4-1982;;;;1,8443;;1
28-4-1982;;;;1,8333;;1
29-4-1982;;;;1,8333;;1
30-4-1982;;;;1,8333;;1
3-5-1982;;;;1,8222;;1
4-5-1982;;;;1,8222;;1
5-5-1982;;;;1,8222;;1
6-5-1982;;;;1,8131;;1
7-5-1982;;;;1,7986;;1
10-5-1982;;;;1,7986;;1
11-5-1982;;;;1,7986;;1
12-5-1982;;;;1,7986;;1
13-5-1982;;;;1,7986;;1
14-5-1982;;;;1,813;;1
17-5-1982;;;;1,813;;1
18-5-1982;;;;1,813;;1
19-5-1982;;;;1,813;;1
20-5-1982;;;;1,813;;1
21-5-1982;;;;1,813;;1
24-5-1982;;;;1,813;;1
25-5-1982;;;;1,813;;1
26-5-1982;;;;1,813;;1
27-5-1982;;;;1,8239;;1
28-5-1982;;;;1,8331;;1
1-6-1982;;;;1,8331;;1
2-6-1982;;;;1,8514;;1
3-6-1982;;;;1,8514;;1
4-6-1982;;;;1,8514;;1
7-6-1982;;;;1,8514;;1
8-6-1982;;;;1,8625;;1
9-6-1982;;;;1,8756;;1
10-6-1982;;;;1,8756;;1
11-6-1982;;;;1,8868;;1
14-6-1982;;;;1,8755;;1
15-6-1982;;;;1,9074;;1
16-6-1982;;;;1,9074;;1
17-6-1982;;;;1,9226;;1
18-6-1982;;;;1,9322;;1
21-6-1982;;;;1,9322;;1
22-6-1982;;;;1,9477;;1
23-6-1982;;;;1,9477;;1
24-6-1982;;;;1,9398;;1
25-6-1982;;;;1,9398;;1
28-6-1982;;;;1,9515;;1
29-6-1982;;;;1,9515;;1
30-6-1982;;;;1,9358;;1
1-7-1982;;;;1,9358;;1
2-7-1982;;;;1,9358;;1
6-7-1982;;;;1,9358;;1
7-7-1982;;;;1,9552;;1
8-7-1982;;;;1,9552;;1
9-7-1982;;;;1,9552;;1
12-7-1982;;;;1,9395;;1
13-7-1982;;;;1,9395;;1
14-7-1982;;;;1,9395;;1
15-7-1982;;;;1,9395;;1
16-7-1982;;;;1,9395;;1
19-7-1982;;;;1,9298;;1
20-7-1982;;;;1,9298;;1
21-7-1982;;;;1,9298;;1
22-7-1982;;;;1,9086;;1
23-7-1982;;;;1,9086;;1
26-7-1982;;;;1,8857;;1
27-7-1982;;;;1,9026;;1
28-7-1982;;;;1,9026;;1
29-7-1982;;;;1,9312;;1
30-7-1982;;;;1,9312;;1
2-8-1982;;;;1,9312;;1
3-8-1982;;;;1,9196;;1
4-8-1982;;;;1,9292;;1
5-8-1982;;;;1,9446;;1
6-8-1982;;;;1,9525;;1
9-8-1982;;;;1,9661;;1
10-8-1982;;;;1,9661;;1
11-8-1982;;;;1,9661;;1
12-8-1982;;;;1,9661;;1
13-8-1982;;;;1,9661;;1
16-8-1982;;;;1,9661;;1
17-8-1982;;;;1,9661;;1
18-8-1982;;;;1,9661;;1
19-8-1982;;;;1,9484;;1
20-8-1982;;;;1,9328;;1
23-8-1982;;;;1,9193;;1
24-8-1982;;;;1,9193;;1
25-8-1982;;;;1,9078;;1
26-8-1982;;;;1,9173;;1
27-8-1982;;;;1,9173;;1
30-8-1982;;;;1,9326;;1
31-8-1982;;;;1,9501;;1
1-9-1982;;;;1,9501;;1
2-9-1982;;;;1,9501;;1
3-9-1982;;;;1,9305;;1
7-9-1982;;;;1,944;;1
8-9-1982;;;;1,944;;1
9-9-1982;;;;1,944;;1
10-9-1982;;;;1,944;;1
13-9-1982;;;;1,9577;;1
14-9-1982;;;;1,9577;;1
15-9-1982;;;;1,9577;;1
16-9-1982;;;;1,9577;;1
17-9-1982;;;;1,9577;;1
20-9-1982;;;;1,9577;;1
21-9-1982;;;;1,9577;;1
22-9-1982;;;;1,9479;;1
23-9-1982;;;;1,9577;;1
24-9-1982;;;;1,9675;;1
27-9-1982;;;;1,9675;;1
28-9-1982;;;;1,9832;;1
29-9-1982;;;;1,9832;;1
30-9-1982;;;;1,9733;;1
1-10-1982;;;;1,9733;;1
4-10-1982;;;;1,9753;;1
5-10-1982;;;;1,9931;;1
6-10-1982;;;;1,9931;;1
7-10-1982;;;;1,9931;;1
8-10-1982;;;;1,9632;;1
12-10-1982;;;;1,9612;;1
13-10-1982;;;;1,9612;;1
14-10-1982;;;;1,9729;;1
15-10-1982;;;;1,9827;;1
18-10-1982;;;;1,9827;;1
19-10-1982;;;;1,9947;;1
20-10-1982;;;;1,9947;;1
21-10-1982;;;;2,0046;;1
22-10-1982;;;;2,0046;;1
25-10-1982;;;;2,0046;;1
26-10-1982;;;;2,0046;;1
27-10-1982;;;;2,0046;;1
28-10-1982;;;;2,0046;;1
29-10-1982;;;;2,0046;;1
1-11-1982;;;;2,0046;;1
3-11-1982;;;;2,0046;;1
4-11-1982;;;;2,0046;;1
5-11-1982;;;;2,0046;;1
8-11-1982;;;;2,0046;;1
9-11-1982;;;;2,0046;;1
10-11-1982;;;;2,0046;;1
12-11-1982;;;;2,0046;;1
15-11-1982;;;;2,0046;;1
16-11-1982;;;;2,0046;;1
17-11-1982;;;;2,0046;;1
18-11-1982;;;;2,0046;;1
19-11-1982;;;;2,0046;;1
22-11-1982;;;;1,9906;;1
23-11-1982;;;;1,9906;;1
24-11-1982;;;;1,9906;;1
26-11-1982;;;;1,9906;;1
29-11-1982;;;;1,9906;;1
30-11-1982;;;;1,9906;;1
1-12-1982;;;;1,9687;;1
2-12-1982;;;;1,9687;;1
3-12-1982;;;;1,9569;;1
6-12-1982;;;;1,9569;;1
7-12-1982;;;;1,9412;;1
8-12-1982;;;;1,9412;;1
9-12-1982;;;;1,9412;;1
10-12-1982;;;;1,951;;1
13-12-1982;;;;1,951;;1
14-12-1982;;;;1,9646;;1
15-12-1982;;;;1,9509;;1
16-12-1982;;;;1,9509;;1
17-12-1982;;;;1,9372;;1
20-12-1982;;;;1,9372;;1
21-12-1982;;;;1,9372;;1
22-12-1982;;;;1,9372;;1
23-12-1982;;;;1,9372;;1
24-12-1982;;;;1,9372;;1
27-12-1982;;;;1,9372;;1
28-12-1982;;;;1,9372;;1
29-12-1982;;;;1,9275;;1
30-12-1982;;;;1,9275;;1
31-12-1982;;;;1,9275;;1
3-1-1983;;;;1,9275;;1
4-1-1983;;;;1,914;;1
5-1-1983;;;;1,914;;1
6-1-1983;;;;1,9044;;1
7-1-1983;;;;1,9044;;1
10-1-1983;;;;1,9044;;1
11-1-1983;;;;1,8949;;1
12-1-1983;;;;1,9082;;1
13-1-1983;;;;1,9082;;1
14-1-1983;;;;1,9082;;1
17-1-1983;;;;1,9082;;1
18-1-1983;;;;1,9082;;1
19-1-1983;;;;1,9234;;1
20-1-1983;;;;1,9368;;1
21-1-1983;;;;1,9368;;1
24-1-1983;;;;1,9504;;1
25-1-1983;;;;1,9621;;1
26-1-1983;;;;1,9464;;1
27-1-1983;;;;1,9464;;1
28-1-1983;;;;1,9464;;1
31-1-1983;;;;1,9464;;1
1-2-1983;;;;1,9639;;1
2-2-1983;;;;1,9717;;1
3-2-1983;;;;1,9717;;1
4-2-1983;;;;1,9796;;1
7-2-1983;;;;1,9796;;1
8-2-1983;;;;1,9658;;1
9-2-1983;;;;1,9658;;1
10-2-1983;;;;1,956;;1
11-2-1983;;;;1,956;;1
14-2-1983;;;;1,956;;1
15-2-1983;;;;1,956;;1
16-2-1983;;;;1,956;;1
17-2-1983;;;;1,956;;1
18-2-1983;;;;1,956;;1
22-2-1983;;;;1,956;;1
23-2-1983;;;;1,9735;;1
24-2-1983;;;;1,9736;;1
25-2-1983;;;;1,9736;;1
28-2-1983;;;;1,9736;;1
1-3-1983;;;;1,9914;;1
2-3-1983;;;;1,9914;;1
3-3-1983;;;;1,9814;;1
4-3-1983;;;;1,9814;;1
7-3-1983;;;;1,9676;;1
8-3-1983;;;;1,9676;;1
9-3-1983;;;;1,9774;;1
10-3-1983;;;;1,9774;;1
11-3-1983;;;;1,9675;;1
14-3-1983;;;;1,9812;;1
15-3-1983;;;;1,9674;;1
16-3-1983;;;;1,9674;;1
17-3-1983;;;;1,9674;;1
18-3-1983;;;;1,9792;;1
21-3-1983;;;;1,9792;;1
22-3-1983;;;;1,9892;;1
23-3-1983;;;;1,9892;;1
24-3-1983;;;;1,9991;;1
25-3-1983;;;;1,9991;;1
28-3-1983;;;;1,9991;;1
29-3-1983;;;;1,9991;;1
30-3-1983;;;;1,9991;;1
31-3-1983;;;;1,9991;;1
1-4-1983;;;;1,9991;;1
4-4-1983;;;;1,9991;;1
5-4-1983;;;;1,9991;;1
6-4-1983;;;;1,9991;;1
7-4-1983;;;;1,9991;;1
8-4-1983;;;;1,997;;1
11-4-1983;;;;1,997;;1
12-4-1983;;;;1,997;;1
13-4-1983;;;;1,997;;1
14-4-1983;;;;1,997;;1
15-4-1983;;;;1,997;;1
18-4-1983;;;;1,989;;1
19-4-1983;;;;1,9969;;1
20-4-1983;;;;1,9909;;1
21-4-1983;;;;1,9909;;1
22-4-1983;;;;1,9909;;1
25-4-1983;;;;1,9809;;1
26-4-1983;;;;1,9809;;1
27-4-1983;;;;1,9909;;1
28-4-1983;;;;1,9909;;1
29-4-1983;;;;1,9909;;1
2-5-1983;;;;1,9909;;1
3-5-1983;;;;1,9909;;1
4-5-1983;;;;1,9909;;1
5-5-1983;;;;1,9829;;1
6-5-1983;;;;1,9829;;1
9-5-1983;;;;1,9829;;1
10-5-1983;;;;1,9829;;1
11-5-1983;;;;1,9731;;1
12-5-1983;;;;1,9829;;1
13-5-1983;;;;1,9829;;1
16-5-1983;;;;1,9829;;1
17-5-1983;;;;1,9929;;1
18-5-1983;;;;1,9929;;1
19-5-1983;;;;1,9929;;1
20-5-1983;;;;1,9929;;1
23-5-1983;;;;1,9929;;1
24-5-1983;;;;1,9929;;1
25-5-1983;;;;1,9989;;1
26-5-1983;;;;1,9989;;1
27-5-1983;;;;1,9989;;1
31-5-1983;;;;1,9989;;1
1-6-1983;;;;1,9989;;1
2-6-1983;;;;1,9989;;1
3-6-1983;;;;1,9989;;1
6-6-1983;;;;1,9989;;1
7-6-1983;;;;1,9989;;1
8-6-1983;;;;1,9989;;1
9-6-1983;;;;1,9989;;1
10-6-1983;;;;1,9989;;1
13-6-1983;;;;1,9989;;1
14-6-1983;;;;1,9989;;1
15-6-1983;;;;1,9989;;1
16-6-1983;;;;1,9989;;1
17-6-1983;;;;1,9989;;1
20-6-1983;;;;1,9989;;1
21-6-1983;;;;1,9989;;1
22-6-1983;;;;1,9869;;1
23-6-1983;;;;1,9869;;1
24-6-1983;;;;1,9869;;1
27-6-1983;;;;1,9769;;1
28-6-1983;;;;1,9888;;1
29-6-1983;;;;1,9888;;1
30-6-1983;;;;1,9888;;1
1-7-1983;;;;1,9888;;1
5-7-1983;;;;1,9888;;1
6-7-1983;;;;1,9987;;1
7-7-1983;;;;1,9987;;1
8-7-1983;;;;1,9987;;1
11-7-1983;;;;1,9887;;1
12-7-1983;;;;1,9986;;1
13-7-1983;;;;1,9986;;1
14-7-1983;;;;1,9986;;1
15-7-1983;;;;1,9986;;1
18-7-1983;;;;1,9986;;1
19-7-1983;;;;1,9986;;1
20-7-1983;;;;1,9986;;1
21-7-1983;;;;1,9986;;1
22-7-1983;;;;1,9986;;1
25-7-1983;;;;1,9886;;1
26-7-1983;;;;1,9985;;1
27-7-1983;;;;1,9985;;1
28-7-1983;;;;1,9985;;1
29-7-1983;;;;1,9985;;1
1-8-1983;;;;1,9985;;1
2-8-1983;;;;1,9985;;1
3-8-1983;;;;1,9985;;1
4-8-1983;;;;1,9985;;1
5-8-1983;;;;1,9985;;1
8-8-1983;;;;1,9985;;1
9-8-1983;;;;1,9985;;1
10-8-1983;;;;1,9985;;1
11-8-1983;;;;1,9985;;1
12-8-1983;;;;1,9985;;1
15-8-1983;;;;1,9985;;1
16-8-1983;;;;1,9805;;1
17-8-1983;;;;1,9805;;1
18-8-1983;;;;1,9509;;1
19-8-1983;;;;1,9606;;1
22-8-1983;;;;1,9606;;1
23-8-1983;;;;1,9606;;1
24-8-1983;;;;1,9606;;1
25-8-1983;;;;1,9606;;1
26-8-1983;;;;1,9704;;1
29-8-1983;;;;1,9902;;1
30-8-1983;;;;1,9902;;1
31-8-1983;;;;1,9902;;1
1-9-1983;;;;1,9902;;1
2-9-1983;;;;1,9902;;1
6-9-1983;;;;1,9902;;1
7-9-1983;;;;1,9902;;1
8-9-1983;;;;1,9902;;1
9-9-1983;;;;1,9902;;1
12-9-1983;;;;1,9802;;1
13-9-1983;;;;1,9802;;1
14-9-1983;;;;1,9902;;1
15-9-1983;;;;1,9902;;1
16-9-1983;;;;1,9902;;1
19-9-1983;;;;1,9902;;1
20-9-1983;;;;1,9802;;1
21-9-1983;;;;1,9922;;1
22-9-1983;;;;1,9922;;1
23-9-1983;;;;1,9922;;1
26-9-1983;;;;1,9802;;1
27-9-1983;;;;1,9802;;1
28-9-1983;;;;1,9802;;1
29-9-1983;;;;1,9802;;1
30-9-1983;;;;1,9802;;1
3-10-1983;;;;1,9703;;1
4-10-1983;;;;1,9703;;1
5-10-1983;;;;1,9703;;1
6-10-1983;;;;1,9605;;1
7-10-1983;;;;1,9605;;1
11-10-1983;;;;1,9527;;1
12-10-1983;;;;1,9527;;1
13-10-1983;;;;1,9624;;1
14-10-1983;;;;1,9624;;1
17-10-1983;;;;1,9624;;1
18-10-1983;;;;1,9624;;1
19-10-1983;;;;1,9624;;1
20-10-1983;;;;1,9624;;1
21-10-1983;;;;1,9722;;1
24-10-1983;;;;1,9722;;1
25-10-1983;;;;1,9722;;1
26-10-1983;;;;1,9722;;1
27-10-1983;;;;1,9722;;1
28-10-1983;;;;1,9722;;1
31-10-1983;;;;1,984;;1
1-11-1983;;;;1,994;;1
2-11-1983;;;;1,994;;1
3-11-1983;;;;1,994;;1
4-11-1983;;;;1,994;;1
7-11-1983;;;;1,994;;1
9-11-1983;;;;1,994;;1
10-11-1983;;;;1,994;;1
14-11-1983;;;;1,994;;1
15-11-1983;;;;1,994;;1
16-11-1983;;;;1,994;;1
17-11-1983;;;;1,994;;1
18-11-1983;;;;1,994;;1
21-11-1983;;;;1,994;;1
22-11-1983;;;;1,994;;1
23-11-1983;;;;1,994;;1
25-11-1983;;;;1,994;;1
28-11-1983;;;;1,994;;1
29-11-1983;;;;1,994;;1
30-11-1983;;;;1,994;;1
1-12-1983;;;;1,986;;1
2-12-1983;;;;1,986;;1
5-12-1983;;;;1,986;;1
6-12-1983;;;;1,9939;;1
7-12-1983;;;;1,9939;;1
8-12-1983;;;;1,9939;;1
9-12-1983;;;;1,9939;;1
12-12-1983;;;;1,9939;;1
13-12-1983;;;;1,9939;;1
14-12-1983;;;;1,9939;;1
15-12-1983;;;;1,9939;;1
16-12-1983;;;;1,9939;;1
19-12-1983;;;;1,9939;;1
20-12-1983;;;;1,9939;;1
21-12-1983;;;;1,9939;;1
22-12-1983;;;;1,9939;;1
23-12-1983;;;;1,9939;;1
27-12-1983;;;;1,9939;;1
28-12-1983;;;;1,9939;;1
29-12-1983;;;;1,9859;;1
30-12-1983;;;;1,9859;;1
3-1-1984;;;;1,9859;;1
4-1-1984;;;;2,0057;;1
5-1-1984;;;;2,0157;;1
6-1-1984;;;;2,0259;;1
9-1-1984;;;;2,0259;;1
10-1-1984;;;;2,0461;;1
11-1-1984;;;;2,0461;;1
12-1-1984;;;;2,0461;;1
13-1-1984;;;;2,0461;;1
16-1-1984;;;;2,0461;;1
17-1-1984;;;;2,0461;;1
18-1-1984;;;;2,0563;;1
19-1-1984;;;;2,0563;;1
20-1-1984;;;;2,0563;;1
23-1-1984;;;;2,0667;;1
24-1-1984;;;;2,077;;1
25-1-1984;;;;2,077;;1
26-1-1984;;;;2,0666;;1
27-1-1984;;;;2,079;;1
30-1-1984;;;;2,079;;1
31-1-1984;;;;2,079;;1
1-2-1984;;;;2,079;;1
2-2-1984;;;;2,079;;1
3-2-1984;;;;2,0623;;1
6-2-1984;;;;2,0623;;1
7-2-1984;;;;2,0768;;1
8-2-1984;;;;2,0768;;1
