Date;Last
30-3-1982;17,835
31-3-1982;1,781
1-4-1982;1,79
2-4-1982;17,875
5-4-1982;17,722
6-4-1982;17,505
7-4-1982;1,763
8-4-1982;1,753
9-4-1982;1,754
12-4-1982;1,768
13-4-1982;1,769
14-4-1982;1,76
15-4-1982;17,598
16-4-1982;1,76
19-4-1982;1,773
20-4-1982;17,705
21-4-1982;1,777
22-4-1982;17,775
23-4-1982;1,772
26-4-1982;17,775
27-4-1982;17,745
28-4-1982;17,855
29-4-1982;1,794
30-4-1982;17,945
3-5-1982;18,135
4-5-1982;17,945
5-5-1982;1,805
6-5-1982;1,821
7-5-1982;18,262
10-5-1982;1,836
11-5-1982;1,833
12-5-1982;1,837
13-5-1982;1,824
14-5-1982;18,235
17-5-1982;18,165
18-5-1982;18,135
19-5-1982;17,965
20-5-1982;17,795
21-5-1982;17,975
24-5-1982;18,045
25-5-1982;18,048
26-5-1982;1,8
27-5-1982;17,895
28-5-1982;1,791
1-6-1982;17,875
2-6-1982;17,915
3-6-1982;17,962
4-6-1982;1,795
7-6-1982;1,79
8-6-1982;1,782
9-6-1982;17,745
10-6-1982;1,764
11-6-1982;17,745
14-6-1982;1,758
15-6-1982;17,612
16-6-1982;1,748
17-6-1982;1,743
18-6-1982;17,385
21-6-1982;1,727
22-6-1982;17,365
23-6-1982;17,295
24-6-1982;1,733
25-6-1982;1,719
28-6-1982;17,185
29-6-1982;1,735
30-6-1982;17,355
1-7-1982;1,735
2-7-1982;1,731
6-7-1982;17,238
7-7-1982;17,105
8-7-1982;17,105
9-7-1982;17,245
12-7-1982;17,325
13-7-1982;17,225
14-7-1982;1,723
15-7-1982;17,215
16-7-1982;1,724
19-7-1982;1,735
20-7-1982;1,739
21-7-1982;1,756
22-7-1982;17,475
23-7-1982;17,665
26-7-1982;1,764
27-7-1982;17,562
28-7-1982;17,435
29-7-1982;1,738
30-7-1982;1,738
2-8-1982;17,535
3-8-1982;17,485
4-8-1982;17,278
5-8-1982;17,155
6-8-1982;1,714
9-8-1982;1,7
10-8-1982;16,975
11-8-1982;1,698
12-8-1982;1,698
13-8-1982;1,702
16-8-1982;17,025
17-8-1982;1,707
18-8-1982;1,724
19-8-1982;17,235
20-8-1982;17,415
23-8-1982;1,744
24-8-1982;17,675
25-8-1982;17,605
26-8-1982;1,76
27-8-1982;1,736
30-8-1982;17,085
31-8-1982;17,205
1-9-1982;17,205
2-9-1982;1,735
3-9-1982;17,305
7-9-1982;17,278
8-9-1982;1,721
9-9-1982;1,728
10-9-1982;17,125
13-9-1982;17,053
14-9-1982;17,075
15-9-1982;17,065
16-9-1982;17,075
17-9-1982;1,713
20-9-1982;17,105
21-9-1982;1,71
22-9-1982;17,215
23-9-1982;17,105
24-9-1982;17,085
27-9-1982;16,958
28-9-1982;16,905
29-9-1982;16,955
30-9-1982;16,945
1-10-1982;1,698
4-10-1982;16,833
5-10-1982;16,865
6-10-1982;16,925
7-10-1982;17,035
8-10-1982;17,045
12-10-1982;1,724
13-10-1982;17,085
14-10-1982;1,706
15-10-1982;1,704
18-10-1982;1,708
19-10-1982;1,707
20-10-1982;16,973
21-10-1982;16,957
22-10-1982;1,698
25-10-1982;16,805
26-10-1982;1,686
27-10-1982;16,848
28-10-1982;1,678
29-10-1982;1,677
1-11-1982;16,825
3-11-1982;16,795
4-11-1982;16,665
5-11-1982;16,625
8-11-1982;16,505
9-11-1982;16,603
10-11-1982;16,625
12-11-1982;16,518
15-11-1982;16,315
16-11-1982;16,205
17-11-1982;16,015
18-11-1982;1,603
19-11-1982;16,195
22-11-1982;1,594
23-11-1982;15,972
24-11-1982;15,955
26-11-1982;15,925
29-11-1982;16,062
30-11-1982;1,632
1-12-1982;16,285
2-12-1982;16,365
3-12-1982;1,641
6-12-1982;1,62
7-12-1982;1,632
8-12-1982;1,627
9-12-1982;1,612
10-12-1982;1,61
13-12-1982;1,607
14-12-1982;16,165
15-12-1982;1,614
16-12-1982;1,62
17-12-1982;1,6
20-12-1982;16,105
21-12-1982;16,045
22-12-1982;1,607
23-12-1982;1,595
24-12-1982;1,6
27-12-1982;1,605
28-12-1982;1,619
29-12-1982;1,627
30-12-1982;16,165
31-12-1982;1,618
3-1-1983;16,235
4-1-1983;1,621
5-1-1983;1,621
6-1-1983;16,065
7-1-1983;1,61
10-1-1983;15,895
11-1-1983;1,584
12-1-1983;1,575
13-1-1983;1,578
14-1-1983;1,581
17-1-1983;1,589
18-1-1983;1,576
19-1-1983;1,574
20-1-1983;1,572
21-1-1983;15,675
24-1-1983;15,405
25-1-1983;15,388
26-1-1983;1,548
27-1-1983;15,365
28-1-1983;15,362
31-1-1983;15,202
1-2-1983;15,235
2-2-1983;15,135
3-2-1983;15,245
4-2-1983;15,245
7-2-1983;1,534
8-2-1983;15,365
9-2-1983;1,541
10-2-1983;1,549
11-2-1983;15,405
14-2-1983;15,385
15-2-1983;1,541
16-2-1983;1,551
17-2-1983;15,435
18-2-1983;15,435
22-2-1983;15,215
23-2-1983;1,533
24-2-1983;15,275
25-2-1983;1,527
28-2-1983;15,115
1-3-1983;15,045
2-3-1983;1,505
3-3-1983;15,125
4-3-1983;1,511
7-3-1983;15,168
8-3-1983;14,995
9-3-1983;15,025
10-3-1983;15,117
11-3-1983;15,027
14-3-1983;1,509
15-3-1983;1,514
16-3-1983;1,51
17-3-1983;15,023
18-3-1983;14,875
21-3-1983;14,705
22-3-1983;1,472
23-3-1983;1,458
24-3-1983;14,618
25-3-1983;1,46
28-3-1983;14,545
29-3-1983;14,543
30-3-1983;14,665
31-3-1983;14,825
4-4-1983;14,885
5-4-1983;15,063
6-4-1983;1,517
7-4-1983;15,035
8-4-1983;1,505
11-4-1983;15,263
12-4-1983;15,425
13-4-1983;15,365
14-4-1983;15,402
15-4-1983;15,488
18-4-1983;1,561
19-4-1983;15,495
20-4-1983;1,542
21-4-1983;15,475
22-4-1983;1,543
25-4-1983;1,568
26-4-1983;1,57
27-4-1983;1,568
28-4-1983;15,592
29-4-1983;15,573
2-5-1983;15,707
3-5-1983;15,782
4-5-1983;15,787
5-5-1983;1,578
6-5-1983;1,579
9-5-1983;1,568
10-5-1983;15,645
11-5-1983;15,685
12-5-1983;15,681
13-5-1983;15,665
16-5-1983;15,605
17-5-1983;1,554
18-5-1983;15,585
19-5-1983;15,528
20-5-1983;15,562
23-5-1983;15,562
24-5-1983;15,667
25-5-1983;15,854
26-5-1983;1,602
27-5-1983;16,018
31-5-1983;16,005
1-6-1983;1,59
2-6-1983;15,816
3-6-1983;1,565
6-6-1983;1,576
7-6-1983;1,572
8-6-1983;15,696
9-6-1983;15,788
10-6-1983;15,705
13-6-1983;15,522
14-6-1983;15,225
15-6-1983;1,522
16-6-1983;1,527
17-6-1983;1,523
20-6-1983;1,532
21-6-1983;1,526
22-6-1983;15,305
23-6-1983;1,541
24-6-1983;15,455
27-6-1983;15,375
28-6-1983;15,325
29-6-1983;15,277
30-6-1983;15,333
1-7-1983;1,531
5-7-1983;15,285
6-7-1983;15,395
7-7-1983;1,539
8-7-1983;15,415
11-7-1983;1,534
12-7-1983;15,315
13-7-1983;15,298
14-7-1983;1,528
15-7-1983;15,165
18-7-1983;15,197
19-7-1983;15,179
20-7-1983;1,524
21-7-1983;1,525
22-7-1983;15,205
25-7-1983;15,215
26-7-1983;1,525
27-7-1983;15,275
28-7-1983;15,253
29-7-1983;1,52
1-8-1983;1,509
2-8-1983;15,072
3-8-1983;15,058
4-8-1983;14,875
5-8-1983;1,485
8-8-1983;1,491
9-8-1983;1,494
10-8-1983;1,481
11-8-1983;14,792
12-8-1983;14,815
15-8-1983;14,925
16-8-1983;15,075
17-8-1983;15,145
18-8-1983;15,233
19-8-1983;1,517
22-8-1983;1,528
23-8-1983;15,308
24-8-1983;15,198
25-8-1983;1,506
26-8-1983;15,045
29-8-1983;1,501
30-8-1983;14,988
31-8-1983;1,494
1-9-1983;14,974
2-9-1983;1,495
6-9-1983;14,985
7-9-1983;14,905
8-9-1983;14,922
9-9-1983;1,494
12-9-1983;1,501
13-9-1983;14,935
14-9-1983;1,49
15-9-1983;1,497
16-9-1983;1,502
19-9-1983;1,509
20-9-1983;1,508
21-9-1983;1,506
22-9-1983;14,975
23-9-1983;15,027
26-9-1983;15,032
27-9-1983;14,975
28-9-1983;14,992
29-9-1983;14,995
30-9-1983;14,977
3-10-1983;14,835
4-10-1983;1,475
5-10-1983;1,489
6-10-1983;14,903
7-10-1983;1,509
11-10-1983;1,508
12-10-1983;1,504
13-10-1983;14,995
14-10-1983;14,994
17-10-1983;15,005
18-10-1983;15,005
19-10-1983;15,003
20-10-1983;14,978
21-10-1983;15,018
24-10-1983;14,975
25-10-1983;14,997
26-10-1983;1,498
27-10-1983;14,942
28-10-1983;1,495
31-10-1983;14,952
1-11-1983;14,855
2-11-1983;14,871
3-11-1983;1,487
4-11-1983;1,488
7-11-1983;14,855
9-11-1983;14,845
10-11-1983;1,491
14-11-1983;1,484
15-11-1983;14,851
16-11-1983;1,483
17-11-1983;14,783
18-11-1983;14,695
21-11-1983;1,465
22-11-1983;1,474
23-11-1983;14,675
25-11-1983;14,595
28-11-1983;14,587
29-11-1983;1,46
30-11-1983;1,463
1-12-1983;14,578
2-12-1983;14,572
5-12-1983;14,455
6-12-1983;14,505
7-12-1983;1,439
8-12-1983;14,415
9-12-1983;1,435
12-12-1983;14,307
13-12-1983;14,165
14-12-1983;1,415
15-12-1983;14,215
16-12-1983;1,415
19-12-1983;14,182
20-12-1983;1,419
21-12-1983;14,225
22-12-1983;1,427
23-12-1983;14,315
27-12-1983;1,432
28-12-1983;1,436
29-12-1983;14,475
30-12-1983;14,515
3-1-1984;14,287
4-1-1984;14,173
5-1-1984;14,125
6-1-1984;1,407
9-1-1984;14,028
10-1-1984;14,024
11-1-1984;13,963
12-1-1984;13,981
13-1-1984;1,41
16-1-1984;14,195
17-1-1984;14,105
18-1-1984;1,414
19-1-1984;1,418
20-1-1984;14,005
23-1-1984;14,059
24-1-1984;1,399
25-1-1984;14,007
26-1-1984;1,406
27-1-1984;14,035
30-1-1984;14,074
31-1-1984;14,012
1-2-1984;1,41
2-2-1984;14,225
3-2-1984;1,431
6-2-1984;14,225
7-2-1984;14,107
8-2-1984;14,128
9-2-1984;1,421
10-2-1984;14,143
14-2-1984;1,428
15-2-1984;14,445
16-2-1984;1,446
17-2-1984;1,451
21-2-1984;1,441
22-2-1984;14,515
23-2-1984;14,575
24-2-1984;14,725
27-2-1984;1,473
28-2-1984;14,915
29-2-1984;14,905
1-3-1984;1,478
2-3-1984;1,481
5-3-1984;14,845
6-3-1984;1,484
7-3-1984;14,755
8-3-1984;1,458
9-3-1984;14,625
12-3-1984;14,532
13-3-1984;14,675
14-3-1984;14,665
15-3-1984;1,461
16-3-1984;1,445
19-3-1984;1,43
20-3-1984;1,439
21-3-1984;14,313
22-3-1984;14,303
23-3-1984;1,436
26-3-1984;14,475
27-3-1984;1,447
28-3-1984;14,465
29-3-1984;1,451
30-3-1984;14,375
2-4-1984;1,433
3-4-1984;14,315
4-4-1984;14,325
5-4-1984;1,426
6-4-1984;1,43
9-4-1984;1,425
10-4-1984;1,437
11-4-1984;1,436
12-4-1984;1,429
13-4-1984;1,429
16-4-1984;14,215
17-4-1984;14,211
18-4-1984;14,192
19-4-1984;14,177
20-4-1984;1,416
23-4-1984;14,155
24-4-1984;14,072
25-4-1984;14,115
26-4-1984;14,038
27-4-1984;14,015
30-4-1984;1,398
1-5-1984;13,975
2-5-1984;1,399
3-5-1984;1,413
4-5-1984;1,408
7-5-1984;13,855
8-5-1984;13,825
9-5-1984;1,389
10-5-1984;1,383
11-5-1984;13,835
14-5-1984;1,388
15-5-1984;13,875
16-5-1984;1,394
17-5-1984;1,394
18-5-1984;13,867
21-5-1984;13,905
22-5-1984;1,389
23-5-1984;13,765
24-5-1984;1,382
25-5-1984;1,383
29-5-1984;13,855
30-5-1984;1,384
31-5-1984;13,855
1-6-1984;14,035
4-6-1984;1,4
5-6-1984;13,945
6-6-1984;14,015
7-6-1984;13,968
8-6-1984;13,935
11-6-1984;1,388
12-6-1984;13,835
13-6-1984;13,855
14-6-1984;1,385
15-6-1984;13,785
18-6-1984;13,748
19-6-1984;1,378
20-6-1984;1,366
21-6-1984;1,362
22-6-1984;13,633
25-6-1984;1,351
26-6-1984;1,351
27-6-1984;1,349
28-6-1984;13,525
29-6-1984;13,575
2-7-1984;13,508
3-7-1984;1,337
5-7-1984;1,318
6-7-1984;1,316
9-7-1984;1,306
10-7-1984;13,095
11-7-1984;1,312
12-7-1984;13,065
13-7-1984;13,235
16-7-1984;13,265
17-7-1984;13,175
18-7-1984;1,314
19-7-1984;1,328
20-7-1984;13,232
23-7-1984;13,185
24-7-1984;1,324
25-7-1984;13,325
26-7-1984;13,308
27-7-1984;1,311
30-7-1984;13,075
31-7-1984;13,073
1-8-1984;1,301
2-8-1984;13,095
3-8-1984;1,327
6-8-1984;1,317
7-8-1984;1,306
8-8-1984;13,145
9-8-1984;13,115
10-8-1984;13,125
13-8-1984;1,305
14-8-1984;1,319
15-8-1984;13,203
16-8-1984;13,275
17-8-1984;1,322
20-8-1984;1,319
21-8-1984;13,135
22-8-1984;13,095
23-8-1984;13,125
24-8-1984;1,305
27-8-1984;13,075
28-8-1984;13,105
29-8-1984;1,315
30-8-1984;1,311
31-8-1984;13,075
4-9-1984;1,292
5-9-1984;1,281
6-9-1984;1,285
7-9-1984;1,273
10-9-1984;1,276
11-9-1984;1,275
12-9-1984;12,795
13-9-1984;12,675
14-9-1984;1,266
17-9-1984;1,242
18-9-1984;1,232
19-9-1984;1,237
20-9-1984;1,221
21-9-1984;1,245
24-9-1984;12,455
25-9-1984;12,315
26-9-1984;1,241
27-9-1984;1,246
28-9-1984;1,234
1-10-1984;12,375
2-10-1984;1,24
3-10-1984;12,495
4-10-1984;1,247
5-10-1984;12,375
9-10-1984;1,228
10-10-1984;1,233
11-10-1984;1,225
12-10-1984;1,223
15-10-1984;12,095
16-10-1984;12,035
17-10-1984;12,004
18-10-1984;1,187
19-10-1984;11,915
22-10-1984;1,199
23-10-1984;12,085
24-10-1984;1,222
25-10-1984;12,275
26-10-1984;1,222
29-10-1984;12,085
30-10-1984;12,125
31-10-1984;12,185
1-11-1984;1,235
2-11-1984;1,251
5-11-1984;12,685
7-11-1984;1,272
8-11-1984;12,697
9-11-1984;12,605
13-11-1984;12,715
14-11-1984;12,605
15-11-1984;1,261
16-11-1984;1,254
19-11-1984;12,487
20-11-1984;12,375
21-11-1984;12,272
23-11-1984;1,22
26-11-1984;11,995
27-11-1984;12,087
28-11-1984;1,201
29-11-1984;12,015
30-11-1984;1,197
3-12-1984;11,943
4-12-1984;12,085
5-12-1984;1,208
6-12-1984;1,207
7-12-1984;12,035
10-12-1984;1,203
11-12-1984;1,199
12-12-1984;11,987
13-12-1984;11,895
14-12-1984;11,935
17-12-1984;1,191
18-12-1984;1,186
19-12-1984;11,748
20-12-1984;11,645
21-12-1984;1,173
24-12-1984;1,173
26-12-1984;1,171
27-12-1984;11,625
28-12-1984;1,163
31-12-1984;1,158
2-1-1985;1,148
3-1-1985;11,505
4-1-1985;11,535
7-1-1985;11,415
8-1-1985;11,475
9-1-1985;1,141
10-1-1985;1,134
11-1-1985;11,245
14-1-1985;1,111
15-1-1985;11,195
16-1-1985;1,117
17-1-1985;11,187
18-1-1985;11,195
22-1-1985;11,235
23-1-1985;1,11
24-1-1985;1,118
25-1-1985;1,11
28-1-1985;1,111
29-1-1985;11,138
30-1-1985;1,126
31-1-1985;11,305
1-2-1985;1,124
4-2-1985;1,114
5-2-1985;11,112
6-2-1985;11,135
7-2-1985;1,116
8-2-1985;1,109
11-2-1985;1,097
13-2-1985;10,875
14-2-1985;1,092
15-2-1985;1,102
19-2-1985;10,929
20-2-1985;10,865
21-2-1985;10,815
22-2-1985;10,765
25-2-1985;10,545
26-2-1985;1,052
27-2-1985;10,875
28-2-1985;1,079
1-3-1985;1,072
4-3-1985;10,677
5-3-1985;10,545
6-3-1985;1,072
7-3-1985;10,674
8-3-1985;1,064
11-3-1985;10,885
12-3-1985;10,885
13-3-1985;1,086
14-3-1985;10,805
15-3-1985;1,084
18-3-1985;1,106
19-3-1985;11,355
20-3-1985;1,151
21-3-1985;1,187
22-3-1985;11,725
25-3-1985;1,171
26-3-1985;1,182
27-3-1985;12,375
28-3-1985;1,227
29-3-1985;1,236
1-4-1985;12,215
2-4-1985;1,205
3-4-1985;12,165
4-4-1985;11,935
5-4-1985;11,985
8-4-1985;1,201
9-4-1985;1,21
10-4-1985;1,215
11-4-1985;1,251
12-4-1985;12,545
15-4-1985;12,755
16-4-1985;12,775
17-4-1985;12,738
18-4-1985;12,935
19-4-1985;1,293
22-4-1985;1,278
23-4-1985;1,252
24-4-1985;1,23
25-4-1985;12,035
26-4-1985;1,216
29-4-1985;1,23
30-4-1985;1,241
1-5-1985;12,235
2-5-1985;12,205
3-5-1985;1,207
6-5-1985;1,188
7-5-1985;1,218
8-5-1985;12,075
9-5-1985;12,378
10-5-1985;12,335
13-5-1985;12,535
14-5-1985;12,735
15-5-1985;12,625
16-5-1985;1,259
17-5-1985;1,265
20-5-1985;12,825
21-5-1985;12,715
22-5-1985;12,635
23-5-1985;1,259
24-5-1985;12,585
28-5-1985;12,515
29-5-1985;12,665
30-5-1985;12,735
31-5-1985;1,286
3-6-1985;12,945
4-6-1985;1,276
5-6-1985;12,565
6-6-1985;1,271
7-6-1985;1,268
10-6-1985;1,257
11-6-1985;12,623
12-6-1985;12,665
13-6-1985;1,265
14-6-1985;1,28
17-6-1985;1,279
18-6-1985;1,299
19-6-1985;13,065
20-6-1985;12,769
21-6-1985;1,287
24-6-1985;1,287
25-6-1985;1,285
26-6-1985;1,298
27-6-1985;1,292
28-6-1985;13,095
1-7-1985;1,305
2-7-1985;1,304
3-7-1985;13,127
5-7-1985;1,327
8-7-1985;13,435
9-7-1985;1,365
10-7-1985;1,386
11-7-1985;1,381
12-7-1985;1,385
15-7-1985;1,389
16-7-1985;1,387
17-7-1985;14,112
18-7-1985;14,045
19-7-1985;1,399
22-7-1985;13,885
23-7-1985;1,41
24-7-1985;13,978
25-7-1985;14,105
26-7-1985;1,409
29-7-1985;14,278
30-7-1985;14,215
31-7-1985;1,411
1-8-1985;1,381
2-8-1985;1,371
5-8-1985;13,675
6-8-1985;1,346
7-8-1985;1,338
8-8-1985;13,555
9-8-1985;13,575
12-8-1985;13,835
13-8-1985;1,388
14-8-1985;1,384
15-8-1985;13,965
16-8-1985;13,995
19-8-1985;1,399
20-8-1985;1,389
21-8-1985;13,923
22-8-1985;14,075
23-8-1985;1,401
26-8-1985;14,073
27-8-1985;1,393
28-8-1985;14,015
29-8-1985;13,995
30-8-1985;1,391
3-9-1985;1,369
4-9-1985;13,728
5-9-1985;1,365
6-9-1985;1,325
9-9-1985;13,045
10-9-1985;1,313
11-9-1985;13,085
12-9-1985;13,185
13-9-1985;1,34
16-9-1985;1,342
17-9-1985;13,395
18-9-1985;1,335
19-9-1985;1,34
20-9-1985;1,367
23-9-1985;1,427
24-9-1985;14,315
25-9-1985;14,375
26-9-1985;1,437
27-9-1985;14,025
30-9-1985;14,085
1-10-1985;14,105
2-10-1985;14,135
3-10-1985;1,425
4-10-1985;14,155
7-10-1985;14,125
8-10-1985;1,413
9-10-1985;1,414
10-10-1985;1,411
11-10-1985;14,115
15-10-1985;14,128
16-10-1985;14,075
17-10-1985;1,414
18-10-1985;1,428
21-10-1985;14,335
22-10-1985;14,323
23-10-1985;14,335
24-10-1985;1,421
25-10-1985;1,422
28-10-1985;14,275
29-10-1985;14,352
30-10-1985;1,441
31-10-1985;14,405
1-11-1985;1,441
4-11-1985;14,405
5-11-1985;14,325
6-11-1985;14,353
7-11-1985;14,165
8-11-1985;14,167
12-11-1985;1,411
13-11-1985;14,235
14-11-1985;14,273
15-11-1985;14,217
18-11-1985;14,255
19-11-1985;14,345
20-11-1985;1,434
21-11-1985;14,415
22-11-1985;1,455
25-11-1985;14,628
26-11-1985;14,705
27-11-1985;14,738
29-11-1985;1,489
2-12-1985;14,875
3-12-1985;1,479
4-12-1985;1,486
5-12-1985;14,795
6-12-1985;14,785
9-12-1985;14,575
10-12-1985;1,465
11-12-1985;1,415
12-12-1985;14,395
13-12-1985;14,365
16-12-1985;14,375
17-12-1985;1,437
18-12-1985;14,195
19-12-1985;1,421
20-12-1985;1,425
23-12-1985;1,429
24-12-1985;1,427
26-12-1985;1,429
27-12-1985;1,436
30-12-1985;1,439
2-1-1986;1,446
3-1-1986;14,384
6-1-1986;14,384
7-1-1986;14,384
8-1-1986;14,418
9-1-1986;14,478
10-1-1986;14,549
13-1-1986;14,439
14-1-1986;14,389
15-1-1986;14,423
16-1-1986;1,438
17-1-1986;14,382
20-1-1986;14,143
21-1-1986;14,113
22-1-1986;1,393
23-1-1986;13,808
24-1-1986;13,884
27-1-1986;13,859
28-1-1986;1,407
29-1-1986;14,015
30-1-1986;14,081
31-1-1986;1,41
3-2-1986;13,838
4-2-1986;13,783
5-2-1986;13,905
6-2-1986;13,999
7-2-1986;13,978
10-2-1986;14,074
11-2-1986;14,109
12-2-1986;14,125
13-2-1986;14,143
14-2-1986;14,164
17-2-1986;14,198
18-2-1986;14,269
19-2-1986;14,609
20-2-1986;14,513
21-2-1986;14,439
24-2-1986;14,611
25-2-1986;1,492
26-2-1986;14,873
27-2-1986;14,825
28-2-1986;14,519
3-3-1986;14,391
4-3-1986;14,609
5-3-1986;14,533
6-3-1986;14,574
7-3-1986;14,538
10-3-1986;14,439
11-3-1986;14,574
12-3-1986;14,673
13-3-1986;14,588
14-3-1986;14,659
17-3-1986;14,634
18-3-1986;14,774
19-3-1986;14,774
20-3-1986;1,488
21-3-1986;15,033
24-3-1986;14,889
25-3-1986;1,46
26-3-1986;14,749
27-3-1986;14,834
1-4-1986;14,719
2-4-1986;14,724
3-4-1986;1,46
4-4-1986;14,469
7-4-1986;14,519
8-4-1986;14,698
9-4-1986;14,604
10-4-1986;14,634
11-4-1986;1,479
14-4-1986;14,825
15-4-1986;14,783
16-4-1986;15,038
17-4-1986;15,208
18-4-1986;15,123
21-4-1986;15,111
22-4-1986;15,127
23-4-1986;15,244
24-4-1986;15,355
25-4-1986;15,368
28-4-1986;15,508
29-4-1986;15,522
30-4-1986;1,551
1-5-1986;15,285
2-5-1986;15,285
5-5-1986;1,548
6-5-1986;1,534
7-5-1986;15,377
8-5-1986;15,455
9-5-1986;15,379
12-5-1986;15,459
13-5-1986;1,534
14-5-1986;1,537
15-5-1986;15,355
16-5-1986;15,239
19-5-1986;15,179
20-5-1986;15,196
21-5-1986;15,164
22-5-1986;14,965
23-5-1986;14,944
26-5-1986;14,954
27-5-1986;15,024
28-5-1986;15,005
29-5-1986;14,918
30-5-1986;14,729
2-6-1986;14,737
3-6-1986;14,914
4-6-1986;1,484
5-6-1986;14,954
6-6-1986;15,079
9-6-1986;14,984
10-6-1986;15,179
11-6-1986;15,266
12-6-1986;1,527
13-6-1986;15,224
16-6-1986;15,219
17-6-1986;15,035
18-6-1986;15,014
19-6-1986;15,039
20-6-1986;15,007
23-6-1986;14,965
24-6-1986;15,112
25-6-1986;15,169
26-6-1986;15,177
27-6-1986;1,527
30-6-1986;15,319
1-7-1986;15,463
2-7-1986;15,389
3-7-1986;15,441
4-7-1986;1,537
7-7-1986;15,334
8-7-1986;15,344
9-7-1986;1,523
10-7-1986;15,169
11-7-1986;15,046
14-7-1986;14,827
15-7-1986;14,935
16-7-1986;15,105
17-7-1986;15,128
18-7-1986;15,044
21-7-1986;1,499
22-7-1986;14,834
23-7-1986;14,895
24-7-1986;14,928
25-7-1986;14,804
28-7-1986;14,755
29-7-1986;1,491
30-7-1986;14,904
31-7-1986;1,491
1-8-1986;14,834
4-8-1986;14,687
5-8-1986;14,825
6-8-1986;1,478
7-8-1986;14,759
8-8-1986;1,474
11-8-1986;14,829
12-8-1986;1,484
13-8-1986;14,855
14-8-1986;14,918
15-8-1986;1,495
18-8-1986;1,492
19-8-1986;15,024
20-8-1986;15,037
21-8-1986;14,965
22-8-1986;14,895
25-8-1986;1,484
26-8-1986;1,485
27-8-1986;14,837
28-8-1986;14,802
29-8-1986;14,874
1-9-1986;1,49
2-9-1986;14,889
3-9-1986;14,985
4-9-1986;15,044
5-9-1986;1,497
8-9-1986;14,864
9-9-1986;14,861
10-9-1986;14,819
11-9-1986;14,744
12-9-1986;14,751
15-9-1986;14,809
16-9-1986;14,754
17-9-1986;14,744
18-9-1986;1,472
19-9-1986;14,754
22-9-1986;14,595
23-9-1986;14,495
24-9-1986;14,479
25-9-1986;14,341
26-9-1986;14,341
29-9-1986;14,334
30-9-1986;14,479
1-10-1986;14,426
2-10-1986;14,339
3-10-1986;14,389
6-10-1986;14,389
7-10-1986;14,348
8-10-1986;14,201
9-10-1986;14,239
10-10-1986;14,324
13-10-1986;14,319
14-10-1986;14,354
15-10-1986;14,389
16-10-1986;14,389
17-10-1986;14,319
20-10-1986;14,284
21-10-1986;1,436
22-10-1986;14,304
23-10-1986;14,239
24-10-1986;14,114
27-10-1986;14,065
28-10-1986;14,142
29-10-1986;14,128
30-10-1986;13,977
31-10-1986;14,239
3-11-1986;14,107
4-11-1986;1,415
5-11-1986;14,199
6-11-1986;14,324
7-11-1986;14,271
10-11-1986;1,437
11-11-1986;14,379
12-11-1986;1,426
13-11-1986;14,238
14-11-1986;1,429
17-11-1986;14,279
18-11-1986;14,239
19-11-1986;14,209
20-11-1986;14,099
21-11-1986;14,165
24-11-1986;14,177
25-11-1986;1,423
26-11-1986;14,304
27-11-1986;14,294
28-11-1986;14,345
1-12-1986;14,379
2-12-1986;14,334
3-12-1986;14,309
4-12-1986;14,284
5-12-1986;14,279
8-12-1986;14,384
9-12-1986;14,217
10-12-1986;14,247
11-12-1986;1,423
12-12-1986;14,275
15-12-1986;14,324
16-12-1986;14,309
17-12-1986;1,43
18-12-1986;14,294
19-12-1986;14,323
22-12-1986;14,415
23-12-1986;14,479
24-12-1986;14,569
25-12-1986;14,684
26-12-1986;14,714
29-12-1986;14,669
30-12-1986;1,469
31-12-1986;14,819
2-1-1987;14,911
5-1-1987;14,724
6-1-1987;14,754
7-1-1987;14,694
8-1-1987;1,473
9-1-1987;14,754
12-1-1987;14,892
13-1-1987;14,917
14-1-1987;15,005
15-1-1987;15,065
16-1-1987;15,151
19-1-1987;15,335
20-1-1987;15,181
21-1-1987;15,187
22-1-1987;1,533
23-1-1987;15,239
26-1-1987;15,258
27-1-1987;15,308
28-1-1987;15,368
29-1-1987;15,363
30-1-1987;15,118
2-2-1987;15,198
3-2-1987;15,256
4-2-1987;15,242
5-2-1987;15,162
6-2-1987;15,082
9-2-1987;15,178
10-2-1987;15,324
11-2-1987;15,206
12-2-1987;15,178
13-2-1987;15,206
16-2-1987;15,189
17-2-1987;15,294
18-2-1987;15,283
19-2-1987;15,264
20-2-1987;15,275
23-2-1987;15,421
24-2-1987;15,382
25-2-1987;15,363
26-2-1987;15,396
27-2-1987;15,448
2-3-1987;15,625
3-3-1987;15,605
4-3-1987;15,641
5-3-1987;15,765
6-3-1987;15,864
9-3-1987;15,864
10-3-1987;15,842
11-3-1987;15,916
12-3-1987;15,864
13-3-1987;15,743
16-3-1987;1,579
17-3-1987;15,969
18-3-1987;16,049
19-3-1987;16,021
20-3-1987;16,013
23-3-1987;16,153
24-3-1987;16,093
25-3-1987;15,991
26-3-1987;16,007
27-3-1987;16,073
30-3-1987;1,606
31-3-1987;16,049
1-4-1987;15,894
2-4-1987;1,606
3-4-1987;16,112
6-4-1987;16,164
7-4-1987;16,164
8-4-1987;16,164
9-4-1987;16,197
10-4-1987;16,222
13-4-1987;16,269
14-4-1987;16,346
