"ISRE_emf","ISRE_erf","ISRE_ecf"
0.0231870130481865,0.0234446516049916,0.140972020557356
0.0252326540172778,0.0264471696891987,0.145140992373612
0.0254778854229714,0.0253821848142643,0.136617580324902
0.0222796414171482,0.0259140724539311,0.132613579989621
0.0233773678788856,0.0246360950736711,0.129194142073931
0.0222053527298114,0.0280467927248659,0.127351812429373
0.0233299782537861,0.0266541918838209,0.137877937475806
0.0235810686281323,0.0283666253168842,0.136323980481523
0.0242057873370514,0.027671546119096,0.130537560775929
0.0224890791642621,0.0251387874071907,0.130883148737415
0.0253484608583651,0.0251700052458739,0.132726508848348
0.0224922133194737,0.024343610778355,0.137667985914248
0.0268157296963419,0.0262788603138659,0.128710846463439
0.0258438986334114,0.0268968220261302,0.126486355370309
0.0280376689085477,0.0229510040044865,0.137424899085657
0.0229883849443337,0.0263871773839585,0.123293261352216
0.0233660483032458,0.0236919411729093,0.133353113435983
0.0245896115798818,0.0246776987574291,0.129990780356622
0.0229598739638277,0.0251332780660977,0.132039640940371
0.02507163272909,0.024120490886747,0.144326077561394
0.0254180059514325,0.0253367276705398,0.133586073709635
0.0251543379005884,0.0244899723586997,0.1263896476047
0.0256222522737695,0.0258894770970962,0.128166003710803
0.0243938122713448,0.0252973030313703,0.137603732039619
0.0254071752534488,0.0214019138027142,0.129286746865052
0.027396553185705,0.0245915459004132,0.132747162889839
0.0241608095285554,0.0231136063028076,0.136114555597305
0.0240424848865991,0.0220195002094149,0.132235406589487
0.0218476009600448,0.0240702399071347,0.133593263602798
0.0251091336041408,0.021941777621157,0.140087294575171
0.0263775892447521,0.0265680725092472,0.142418468629123
0.0219111122072623,0.0257831308718253,0.131972140152869
0.0222720453093288,0.02527484673896,0.141263709204771
0.0228758269653889,0.0240324590259675,0.143709652961394
0.0287204853979829,0.0276248822727258,0.13219550337073
0.025645318081961,0.022016110258712,0.128293474800158
0.0245865488184798,0.0251738254074296,0.129820287817892
0.0263522059634507,0.0225449930189192,0.129257453981461
0.0247554467536424,0.0252267054770523,0.139039318518309
0.025501152862132,0.0235452697749221,0.148038442664487
0.0241216010168161,0.024963982497963,0.140106349420541
0.0254197428706549,0.0257537050523176,0.133429992125754
0.0217942523153414,0.0239665579923411,0.140751332316617
0.0270994368482596,0.0248188726882416,0.130663134857808
0.0246414467395086,0.0237105409319961,0.136629896695069
0.0229790194451125,0.0246784742815214,0.143898295451473
0.0238711409085103,0.0236240193339591,0.129958548117482
0.0243056791712523,0.0243160446914824,0.127097622789353
0.024638145422635,0.0232207179195894,0.128503178696281
0.0232091572502406,0.0263123984649394,0.129276512849194
