"ISRE_emf","ISRE_erf","ISRE_ecf"
0.100172896823598,0.131873615024433,0.673576832054039
0.111796502822182,0.142045674398652,0.770987668482936
0.110497294219286,0.135995239016772,0.708709805456311
0.105768109455098,0.114313523197968,0.624720133925712
0.0955676621666718,0.117712052542693,0.802827160105741
0.0918035908439401,0.133062376047252,0.638763985296094
0.100175471830981,0.107482307973316,0.740805069928955
0.133600883889627,0.164546277365453,0.706476098463966
0.0982070970894571,0.128690126152554,0.694541395933189
0.110891023922781,0.132117134697982,0.643549434304841
0.117616128984804,0.127610486162474,0.663443637273462
0.113592773930628,0.109445537855721,0.702666465191731
0.100818536060841,0.137079441872966,0.738210767416966
0.0845865211744116,0.12988996625981,0.69005768879119
0.116629544482542,0.157684270093748,0.666025698402166
0.102274699189884,0.133187459211912,0.707901622668496
0.0939723549654018,0.116053573928769,0.680048163708425
0.106629531208162,0.119543938767716,0.673186142003466
0.108481201929512,0.121898701322943,0.714260124452208
0.112588601218383,0.157724082634147,0.714420412824292
0.0962205727188942,0.143976613001448,0.723750989380733
0.0981367845797672,0.138448281491947,0.747014278400402
0.109041125147917,0.106997490846494,0.688005507944911
0.103480262363397,0.122905995911143,0.642689965736215
0.124394286826905,0.11176415482844,0.774309098469369
0.108453236269835,0.141633283900746,0.63617717767104
0.0936195378478945,0.145971147128291,0.693898646478599
0.0965300305701316,0.0989914836129941,0.67639602115944
0.0954452848597768,0.118999950191931,0.646748683622068
0.0963478001257028,0.121998369532581,0.669781589067408
0.0856002757870827,0.129833461516834,0.661240945806409
0.0837142547087452,0.131969236512602,0.657250969906648
0.100366415676751,0.136326290792487,0.658822254815027
0.124646573882376,0.111029801315274,0.650625770697445
0.101450674517915,0.151359700524203,0.778639421241177
0.126443137833862,0.140823453172666,0.64645653480135
0.108220199908088,0.123445576411871,0.653682560413642
0.111548802226279,0.119602053426294,0.776119901473751
0.109338288468991,0.117095465944973,0.685329046774795
0.104668613876067,0.149712568979376,0.736834028370075
0.130490733717071,0.110434650827586,0.695241583370113
0.10607382291656,0.147437710481709,0.655562844786583
0.115670216543692,0.144157426982544,0.699933105469814
0.115300344661322,0.127670199463449,0.698639374698758
0.132498856585384,0.11981211127455,0.636491382604907
0.103167554778762,0.14407004132275,0.677876395673719
0.126527672006374,0.101965009072555,0.703651375312698
0.103271907471439,0.122958270895929,0.685115888473728
0.093639669426865,0.124229622158634,0.731491371531159
0.102235897210262,0.129494999544981,0.712582162736264
