"ISRE_emf","ISRE_erf","ISRE_ecf"
0.58815296473589,0.60022059405409,11.6511071647922
0.648190813495131,0.542771777254651,11.9757897118633
0.609527026440379,0.60243656335294,9.57571854941758
0.46031534288651,0.602251977316371,13.3044718647285
0.524660709632203,0.634501226147065,10.0051130930068
0.492569902399362,0.555791703309327,11.7283841134881
0.592478061291362,0.53657055497813,11.7750865418639
0.578984217727441,0.563997206963989,11.446766770858
0.549720980448841,0.601189018122704,12.9997537969781
0.448984248673605,0.627823039961575,11.440599218429
0.540433719008618,0.618521249238094,11.1792494054169
0.473849663340486,0.597506347532123,7.64885853002809
0.544231771223328,0.60937903219586,10.7759754844154
0.445836819647294,0.554235973990356,10.205507148774
0.496708566645869,0.635250017962767,10.3492191736982
0.641874828145663,0.601731867350592,10.6513246630512
0.522766965596739,0.497361739875727,11.9870980207586
0.555455037049032,0.567165235554625,10.950478657736
0.649281469220406,0.617509193713005,8.58899163529195
0.523200548080984,0.584547532538643,12.6931297573845
0.571914745586981,0.726498610677823,13.4215366560876
0.500132965367232,0.570683495952635,11.3983663722655
0.448317307661881,0.550451342496627,12.7837130033337
0.534564028381094,0.561061649626966,12.0681899642816
0.526264378115659,0.606959140778094,10.9155169898742
0.538883616127445,0.545554974141077,9.86550319788855
0.512153826473558,0.637713470619159,10.3655751708946
0.596450817521741,0.578264783924346,11.3050192115007
0.478327597260433,0.625315641818715,9.16966988275132
0.606315967140207,0.670631445878616,9.044645164088
0.481274509966821,0.603613230280412,10.8437465486568
0.600696900967599,0.627077946937115,10.5869054199435
0.523011201899363,0.546907436474456,15.473332005707
0.491779645360571,0.543053566634628,9.31604577743228
0.577656636005236,0.587463156262722,11.5739771179932
0.483215177094091,0.691282641410113,10.1538479963478
0.578791571007812,0.590429811038809,11.8927637407539
0.591915882721586,0.593148201330999,13.6900470577596
0.576075541624919,0.636450007303136,12.2285382346735
0.552966584958142,0.51792898080089,12.2966074477227
0.45481010765549,0.481480772795152,10.2449622621815
0.59158218510951,0.658816878853379,16.9799880029387
0.467837650813764,0.647158073014298,9.76662764662976
0.544993985948429,0.606835987858296,10.0032797974539
0.54159004115145,0.581907454221558,9.69020390524394
0.573974821829299,0.60120403707797,11.1699492667733
0.625007787649353,0.617474521567877,13.6604907093975
0.558232321622805,0.62066502794476,12.5311868078531
0.482320015616593,0.582840976709028,11.1546864477434
0.596278907035626,0.596892899038917,8.02979825741795
