"","Date","Y_ndx_loss","ndx_loss_l1","ndx_loss_l2","ndx_price","ndx_vol","aex_return","gdaxi_return","hsi_return","topx_return","rut_return","ssec_return","irts_return","n100_return","vix_return","mktrf","smb","hml","rmw","cma","rf","umd","dxy_return","oil_return","gold_return","wheat_return","silver_return","natgas_return","libor_1m","libor_3m","libor_6m","fedrate","baa10y","ust1m","ust3m","ust1y","ust2y","ust5y","ust10y","ust20y","ust30y","capacity_monthly","capacity_yoy","energy_monthly","energy_yoy","housing_monthly","housing_yoy","unemp_monthly","unemp_yoy","manufac_monthly","manufac_yoy","m2_monthly","m2_yoy","indpro_monthly","indpro_yoy","cpi_monthly","cpi_yoy","gdp_quarterly","gdp_yoy"
"585",12914,0.326127916138535,-0.63363578697703,0.88972105673169,1454.79,1783430000,-0.355891989605708,-0.163956406884764,-0.560549792486721,-0.372309887089195,0.0890696423769976,-0.994222239051884,-1.11736010621634,-0.403616402970617,-3.08517773306506,0.39,-0.39,-0.09,0.25,-0.17,0.011,-0.03,0.580224985198336,-2.6468315301391,0,-2.08,-0.281690140845064,-0.164326262324471,3.09,3.26,3.475,2.99,1.81,2.6,2.87,3.35,3.68,3.91,4.21,4.61,4.54,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"586",12915,-1.08881694265153,0.326127916138535,-0.63363578697703,1470.63,1878980000,0.606610352060787,0.539329337254023,0.204307091923854,-0.419977298524399,-1.45742733851605,-1.80365765905196,-2.11815822823005,0.710296349784102,11.5571003460208,-1.02,-0.33,-0.65,-0.43,0.26,0.011,-1.52,0.64751589357193,-3.09585235165708,-1.31086142322097,-1.47058823529412,-1.86440677966101,-2.57369444860092,3.09,3.26813,3.49,3.01,1.83,2.58,2.88,3.34,3.66,3.87,4.18,4.59,4.54,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"587",12920,-1.28310091669238,-0.638895642542618,-0.683380591991184,1509.26,1957880000,0.143726750084559,-0.244241209897279,-1.44070626193046,-1.02904652963849,0.601646076625365,0.380841795470066,0.634379586233013,-0.0644962694771485,-7.07908163265306,0.66,-0.12,0.32,0.25,-0.11,0.011,0.49,0.104505341384103,0.678453947368418,0.11936022917164,1.22448979591837,1.29776496034608,0.465404902264974,3.09,3.27,3.48,2.99,1.91,2.6,2.88,3.32,3.61,3.82,4.12,4.54,4.47,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"588",12921,-0.806355432463596,-1.28310091669238,-0.638895642542618,1521.43,1700580000,1.58716758125791,1.7129336723294,-0.292821483526417,-0.235651775033494,2.11836645555798,0.302371685278802,1.51636323720813,1.48290479193863,-6.4516129032258,1.15,0.98,-0.4,0.08,0.02,0.011,-0.12,-0.45238371418629,-4.04329181131304,0.500715307582266,1.61290322580645,2.27758007117437,-1.29709697344039,3.09,3.28,3.49,3,1.92,2.6,2.86,3.29,3.56,3.77,4.07,4.49,4.42,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"589",12922,-0.435774238709627,-0.806355432463596,-1.28310091669238,1528.06,1492720000,0.614975484085424,0.828284696850569,0.52777535203981,2.00416520163363,0.424425873527677,0.0462390012375724,-0.0463406345577489,0.479851997456214,-2.27439471753485,0.47,-0.05,-0.01,-0.19,0.09,0.011,0.1,0.314611978559788,0.0212811236433241,-0.237247924080664,-1.74603174603175,-0.904662491301315,-0.547559449311642,3.09,3.28438,3.48875,3.02,1.91,2.63,2.87,3.31,3.64,3.84,4.11,4.52,4.44,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"590",12926,-0.341970531910736,-0.468567988168009,-0.435774238709627,1540.47,1695940000,0.601846762669011,1.06107304365373,-0.133334110933403,0.697462405183182,0.567762261859838,-2.58580929690548,-0.0433101314771806,0.503868735734484,-1.44596651445967,0.43,0.2,0,0.05,-0.2,0.011,0.56,-0.265496941013494,3.02645502645503,-0.191662673694287,6.62939297124601,0.216294160057687,1.0089862840927,3.09,3.29375,3.52,3.01,1.89,2.69,2.97,3.35,3.65,3.83,4.07,4.46,4.38,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"591",12927,0.503742364343349,-0.341970531910736,-0.468567988168009,1532.71,1.493e+09,-0.264976643811285,-0.233948649292583,0.147381622044615,-0.120419446422146,0.0130533392073427,0.280433004247111,3.62570022592924,-0.37422156201794,-2.00772200772201,0.05,-0.04,0,-0.24,0.11,0.011,0.08,-0.0347222222222235,0.944946589975351,0.216034565530479,-0.52434456928839,0.546762589928061,-0.905259872014981,3.09,3.29875,3.51,2.99,1.91,2.82,2.94,3.32,3.61,3.78,4.04,4.43,4.35,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"592",12928,-1.04977458227583,0.503742364343349,-0.341970531910736,1548.8,1596460000,0.257463708572993,-0.161486953673723,-1.14626672458985,-1.02259926781187,-1.06860265927075,-0.159240562202999,-0.0612260135891836,0.0344086021505389,-0.866824271079586,-0.44,-0.54,0.21,0.22,0.03,0.011,0.29,-0.0231561884913862,2.5030525030525,0.311377245508985,-0.52710843373494,1.93188322839153,-0.535517404315637,3.09063,3.31,3.51,3.01,1.91,2.79,2.95,3.32,3.61,3.81,4.08,4.48,4.4,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"593",12929,-0.0645661157024793,-1.04977458227583,0.503742364343349,1549.8,1237350000,0.606491093869514,1.07209411464528,0.0584719430529012,-0.106695118698324,1.36873350923484,-1.23771495620429,0.210686749148283,0.720898902169859,-2.7027027027027,0.74,0.66,0.08,-0.28,0.05,0.011,0.16,0.579038795599305,1.03236053206274,-0.191021967526268,2.27100681302044,0.407131826477607,-3.04038004750594,3.10063,3.32,3.52,3.01,1.91,2.77,2.94,3.31,3.64,3.82,4.08,4.49,4.45,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"594",12934,-1.09358692622339,0.462640340689111,-0.0645661157024793,1559.5,1779710000,-1.01514575755931,-0.441921869106317,0.158684299860596,0.225091087443941,-0.0307991570756915,0.0543313191757507,1.14728775176594,-0.423831263955856,9.38271604938271,-0.49,0.47,0.32,-0.12,0.13,0.011,0.52,1.55056699838001,0.832526621490803,-0.833730347784659,-0.970149253731343,1.94467269241304,0.141287284144418,3.13,3.3375,3.5375,3.09,1.9,2.8,2.99,3.32,3.6,3.76,4,4.4,4.36,0.0918366204123582,3.54238621252514,1.02340014514894,41.5896546362989,10.568669527897,2.89565651522716,0,-7.14285714285713,4.26240349420196,6.0225984282754,0.217327186078641,4.27542318128957,0.197952862539416,4.00216985112411,0.212657,2.2397223,1.9164037590481,7.07713968955454
"595",12935,-0.606604680987498,-1.09358692622339,0.462640340689111,1568.96,1746620000,1.87561697926949,1.49171753765724,0.0432679722536917,0.450918878295604,1.13991989752071,-2.031698685255,-1.08386216713126,1.48258180623598,-6.99774266365688,0.9,0.19,0.04,0.12,-0.11,0.01,0.06,0.398814949863257,4.45468509984639,-0.240211386019697,-0.0753579502637528,0.859752821063945,6.42733970841825,3.14,3.35,3.54,3.02,1.91,2.79,2.97,3.25,3.5,3.63,3.91,4.31,4.27,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"596",12936,1.56026922292474,-0.606604680987498,-1.09358692622339,1544.48,1637900000,0.236864771748491,0.110444273133105,-0.421608194869627,-0.0556768653924871,0.240484817391862,-2.22520104658737,1.37154677499138,0.0886687027628035,-4.20711974110032,0.24,0.09,-0.26,0.03,0.13,0.01,-0.07,-0.408580183861082,-1.72794117647058,1.78184444979532,-2.4132730015083,0.239744272775703,0.441891294741497,3.15,3.35,3.52,3,1.89,2.8,2.97,3.26,3.52,3.65,3.89,4.28,4.2,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"597",12940,0.915697580358131,-0.0511499015849971,1.56026922292474,1531.12,1846530000,-0.74020241171404,-0.291105647183505,0.304665139722607,-0.204753772697185,0.425600515879429,2.04619602480967,0.00147891802357261,-0.499548430797015,1.06995884773662,0.14,0.33,0.12,0.33,-0.2,0.01,0.31,-0.49977283053159,-1.12563543936092,0.66084493745575,-0.232018561484919,0.413885180240316,3.51744186046512,3.17,3.37,3.54,3,1.82,2.83,3.02,3.3,3.59,3.73,3.96,4.31,4.23,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"598",12941,0.224672135430262,0.915697580358131,-0.0511499015849971,1527.68,1602540000,1.00062369498603,1.52870859145346,-0.167814408519131,-0.358836009324489,0.134844447298282,-0.332276981915692,-0.465852287852344,0.809814210750237,0.895765472312714,-0.03,0.19,0.07,0.3,-0.02,0.01,-0.21,-0.125570776255707,-1.1384502387073,-0.39859320046893,-1.0077519379845,-1.22324159021406,0.0702049985958985,3.18375,3.37,3.54,2.96,1.82,2.82,3.02,3.28,3.57,3.7,3.92,4.26,4.18,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"599",12942,-0.771103896103894,0.224672135430262,0.915697580358131,1539.46,1666670000,0.0912849701981506,-0.19097636667463,0.442716745836782,0.637891453305993,-0.530635801083707,8.21007215737856,-0.166411601265918,-0.178669405326315,2.50201775625503,-0.28,-0.34,0.31,-0.07,0.32,0.01,-0.36,0.445765230312036,-2.47028231797921,-0.0235404896421899,-1.87940485512921,0.390362094494547,-1.78195594219166,3.19,3.37938,3.54,2.96,1.82,2.83,3.02,3.3,3.6,3.73,3.95,4.29,4.24,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"600",12943,1.19782261312409,-0.771103896103894,0.224672135430262,1521.02,1449380000,0.147532188841205,0.119808043815514,-0.00172679883872621,-0.852386508088527,0.928328525150288,1.38672011559884,0.269381315950062,-0.167714293767785,-4.88188976377952,0.58,0.3,0,-0.36,-0.33,0.01,0.62,0.216203914428764,3.52313844981908,-0.117730162467624,0.319233838786911,-2.74872620005363,0.642857142857142,3.21,3.39,3.57,3.01,1.83,2.81,2.99,3.31,3.64,3.76,3.98,4.31,4.23,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"601",12948,-0.332585507930881,0.308018284907106,-0.533194829785284,1529.49,1672670000,0.0635845807391732,-0.163506341306451,-0.338373941551123,0.0582780996120458,0.853708944071731,-1.15945985278738,1.24855935459086,-0.0111706881143777,1.20171673819741,0.31,0.53,0.41,0.2,-0.12,0.01,-0.08,0.348510399100621,-0.79322156120425,-0.419287211740045,0.717131474103586,0.220598373086999,-0.440771349862259,3.23625,3.41375,3.62,3.01,1.87,2.78,3.01,3.39,3.71,3.89,4.13,4.49,4.41,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"602",12949,-0.518473478087471,-0.332585507930881,0.308018284907106,1537.42,1793020000,-0.4951150414361,-0.942354557907863,0.0682497639306095,0.686759451635626,0.441368874036487,-1.88648185948508,-0.542883411409312,-0.354708971064696,-2.79898218829515,0.22,0.29,0.14,0.2,0.1,0.01,0.19,-0.683396818283665,0.908595311648192,0.374269005847959,2.21518987341772,0.701609574907142,2.94687327061428,3.24,3.42063,3.6275,3.05,1.87,2.78,3,3.39,3.72,3.9,4.12,4.49,4.44,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
"603",12950,-0.0461812647162152,-0.518473478087471,-0.332585507930881,1538.13,1993280000,0.832845511148953,0.691448898738459,-0.580481950223861,0.199442252402368,1.07346317424943,1.22796028470334,-0.316943258352771,0.315329203688651,-2.70506108202444,0.46,0.62,-0.3,-0.25,-0.16,0.01,0.12,0.0789622109418987,1.71078696200251,1.65462596131437,0.154798761609907,0.546448087431694,2.31151726918426,3.26,3.43,3.64,3,1.86,2.76,2.98,3.38,3.7,3.87,4.09,4.45,4.36,-0.0110649862806566,2.77035920109382,-5.21174088838176,22.6731238740332,-1.74672489082969,2.221100454316,-1.92307692307693,-8.92857142857143,9.30251425284135,15.5132232242375,0.269520903359726,3.27371930888148,0.106180403195756,3.36254779139124,0.237732,2.3579552,1.9164037590481,7.07713968955454
