ise_gold,ise_erf,ise_ahmed
10.738557749207308,15.351853831565073,237.00716469566413
10.204688259921985,15.907253341599269,286.32859148272865
10.499858046968155,16.169977797732788,194.97172856018463
9.936861699392937,18.419844091157525,234.0524292963407
9.807094382370762,14.855711837226133,185.70312724455226
9.952821553303961,16.127994723300223,190.79895795748394
9.803990360437236,15.121176379747903,211.26763463144934
10.429408841696523,14.543245285381659,291.4715294271624
10.39451453185559,16.283122797519503,282.2828544595158
9.612617960501174,14.4018108857981,174.45370650743675
10.590383058538249,15.124415670867831,249.4156284796506
10.462739390554464,16.96995010603258,179.54260292961854
10.593744621521605,15.880660839880136,234.66330143023242
10.646178915976778,17.147237037630184,169.40718458532416
11.048499777140135,14.541240723935253,208.37098286698594
10.763162255880038,14.874858733330912,164.1317761338421
10.675233411396201,16.754532657091683,177.25957957057537
10.801407834498486,15.701928180015738,256.3203626881668
10.76705286951623,15.367261190682317,254.3885804409802
10.122216664418298,14.599786260723555,184.85716240681145
10.438528167600285,16.986247001441576,268.9921599034015
10.21215492607596,17.80556463485515,215.4735722032167
10.532519534502862,16.475094790883002,222.48975373710664
10.275555424753483,16.19763974145123,182.92910417898727
10.040733516572658,15.72919681801377,281.91083030331447
10.577427894974946,16.275604090597486,211.08721779773384
9.952919390234719,16.294880022704316,174.62475051822457
10.267410271450023,16.51846963148457,250.54198313151514
10.04734472245864,15.522208855992677,225.23843271330372
10.519009631457958,16.930947907071307,217.06277507632893
10.503052856576632,16.03332777732995,273.5260660625639
10.453135402675406,16.096707857487907,234.14310768936485
10.16907246263219,15.845790973544975,233.84068485950777
9.943161332959043,17.01820656687211,262.89249037207526
10.176795003661121,16.91404628239674,276.91297793178273
9.601485104778002,15.10348186329297,206.81383990982684
10.094391961113711,16.63641414705659,261.1341809218413
10.61428492854119,16.050093787839092,247.00793350851893
10.061599002178783,14.965807205274851,211.24637530647158
9.831719661548036,15.06036897226223,290.2386380500419
10.372920241271082,15.148475870768133,234.76688972838917
10.773227977888164,14.811828454503432,211.78913659696306
10.295043639508616,17.155011485032936,192.48870417017238
10.377370510534925,15.081159600170743,279.3494252394233
9.8601393523276,16.999223822140397,188.14831930306195
10.407548606235077,14.607792029409135,165.42712329371594
10.143568332424037,14.344797032310785,219.14348267510056
10.447619533257567,18.904033191357847,170.33798065447925
10.405241678082557,16.583497547385686,184.01232816332944
10.26127360217323,16.318868609981003,217.32617900710733
