ise_gold,ise_erf,ise_ahmed
408.5865465408053,551.4503838447371,3509.633588489162
394.2637883889086,599.8576400309524,2846.5814672216966
444.2139677167107,624.0257672013353,3645.059704132621
382.9911604964688,606.1441668875646,3663.30925673321
418.98244791519966,640.5140693234611,3960.325997221467
426.0351349317897,613.2780015867282,2840.3425623382063
439.45164130832893,568.2846704951943,3565.8337284802515
401.26358763006755,534.617842969837,4163.496267715687
419.4531342724749,629.5322693421631,3250.2731164036472
415.9619332679924,567.3603769464183,2660.398418189473
427.13306020118875,581.1479713726607,3018.811157451214
429.97697900094175,603.4708106340049,3261.206640592429
447.59671854629914,601.6346263664796,3971.9126293078125
404.05451190856104,545.3657801470603,3847.0715776897105
392.77360104753893,552.1726966835155,2633.8957692879553
444.820172879438,656.2705334706743,4395.623352022482
422.0835378002822,579.6945339562384,3252.476074327107
467.75563991261464,592.1617343157798,3105.880870729793
379.22505167963027,604.153306409659,3398.966840583348
424.3707942735878,620.9779708708234,3640.8725389229153
420.6447274897097,594.3599310187531,4017.8918704234943
428.1736326790665,577.5569491438558,3816.123126766361
418.6506613747833,568.8992059845647,3542.5452926380704
428.0473521276486,624.5107986502705,4665.9961817539
421.1424227640012,606.8799723264099,3138.4582055372357
392.88101929971265,546.1802832826893,4069.2092025286124
432.935680240385,579.6363849558113,3029.609059413159
442.43065621002336,595.5519792154454,4135.774213920788
430.06189192917407,573.6050783799789,3092.0463707945055
417.8534823423858,668.0297428754873,4200.113989375931
458.50981327974705,567.5932752900212,3769.743944791692
407.0717508292058,596.7859765858682,4260.141860709111
402.3387982173416,557.7626350301231,3705.1990911238163
405.27417824128486,592.3961423714912,3213.8475255594385
390.48382175602524,561.5238182296067,3680.5786573844525
413.60385681344394,561.8164053967581,3074.8699130598307
412.9033811444692,653.7793828035194,4018.251639108748
406.4553219013864,615.7531119161446,4120.843327483086
407.52410688650565,602.1850494696012,3089.9572092823805
414.73146935943043,633.4361163807714,4144.269734884442
457.1600117974564,555.1244506661529,3218.3323456750927
433.66613959239976,598.9080449593757,3717.1586828854033
426.224209570617,565.8453726031082,2936.6394483474824
383.31421597035467,595.5756215540956,3055.380649824864
374.2327679769723,572.332239043588,2923.5145760215687
472.1253250741758,614.9444100094216,2757.3448533968854
389.5026896816955,568.6513943318602,3082.708696852899
410.76126628327086,587.0240539449023,3675.3203983925414
456.76601583780325,692.4020254587415,2834.2777393515225
434.2326215661545,578.2935883876224,2958.062841836421
