ise_gold,ise_erf,ise_ahmed
1325.4721086879172,1295.06402585857,8346.28462426964
1529.409426039338,1302.11888442675,8061.378245053841
1459.223381373133,1319.4633857185618,8280.414484342798
1415.8643671466837,1281.2470801867448,7802.764775610064
1356.5238193220912,1325.7673202146696,8076.379135805904
1500.5392699877514,1317.1181100009971,8015.4175539891085
1424.35248269937,1286.6132125094264,8995.230351941971
1388.696210278536,1248.0493352307215,9290.901740967907
1388.160425990085,1297.3152211564727,8958.966042668157
1493.771361916495,1274.3931741624426,9250.371055891019
1417.519041887699,1349.6389981955817,8004.308385434956
1410.5043709941751,1381.2246384532732,7954.8837956021725
1535.052844349342,1310.3994758676688,9310.51605359031
1450.344631631122,1341.9557361987727,9221.781712611428
1517.8817234365667,1385.986288452761,9580.25588410483
1542.7260730334067,1291.2366093427404,8862.486812022737
1377.3191289886286,1327.8396142847723,8058.476327351493
1419.3045471401606,1340.2208443660334,8906.519272832134
1479.8502013349182,1408.5626019458296,8241.22721219171
1505.045370667372,1265.8341367221656,7987.467537880225
1516.88945323276,1386.7214760124332,9452.023428811468
1399.288907871023,1264.4722423120622,9450.579656528223
1560.5162557375459,1306.3541239513156,9004.34255336185
1411.6255484281605,1318.6837651130559,9464.942079137236
1483.733603360802,1294.8822037652837,8516.382099754173
1453.0488278548098,1284.0218787909234,9673.620968536792
1410.373391790623,1290.0202022629207,8898.2196723414
1450.2317547424288,1407.1910876409718,9631.868945486536
1443.5376520087964,1326.9144273877537,8433.850166466322
1517.5682572519115,1318.2391423690754,8851.809632386867
1465.6052874975624,1293.9596273599448,8874.236338840781
1437.1319671136926,1371.1506978188727,8861.835809929245
1554.6780061794113,1353.4878112994481,8117.15464098755
1476.7781701561098,1368.4470481247342,9694.826397014638
1397.2905410514588,1314.4698333813408,8897.17221213252
1401.84975622371,1269.7218887467297,9368.445308965365
1453.4091730970651,1320.591964137798,9206.69722984
1452.5447555060227,1338.1920176917656,8912.505785737996
1527.699900317005,1304.6518500213754,7879.9941571090885
1365.6918655767668,1315.8166973003279,7729.6385392244765
1491.2603476937682,1334.2183193568653,7968.218959738442
1444.1900236942492,1323.501595904498,8773.338901670062
1506.005880282815,1297.6339675382146,8265.326888361838
1463.1593268925199,1325.373516397015,9379.414377254927
1607.6552995221816,1343.1818021542094,9639.340235411531
1436.6968186268866,1298.995491342517,9847.71735424628
1496.1983310727303,1387.9713645178178,8194.23562936057
1543.107331993022,1273.1621278406674,9599.205419095637
1457.380546672111,1314.2759017578878,7773.731077515275
1485.3150815058304,1374.746222739132,9375.5116711609935
