ise_gold,ise_erf,ise_ahmed
481.1439607175948,536.5719126706332,2586.153267253508
449.6899158849398,620.8089795765956,2668.2781726756525
448.1187677659737,639.9463424170568,3589.183715640936
447.4224960984301,549.0202313005531,3196.614652041424
466.87281074695335,572.2701656564568,2676.2108515031873
430.0801737940688,588.1630800410068,2570.5465814833706
458.7547486816651,557.0584159753693,2681.116201615559
483.7961025873952,567.2733963536687,2543.4580936110997
484.53879252302755,571.4558823883115,3740.1784247257824
429.9025007079937,594.975496343283,3740.7287122055927
484.4529379864304,565.1160521378147,2718.480114416236
442.14199913498567,578.6853321927799,2646.688634937999
458.72093155730477,552.7224691563711,3469.5408676555835
426.1389462092977,659.2500689381641,2616.2089986212113
433.8650166658278,590.6596276401914,3553.2450279762193
457.70896862877333,542.3314872717148,3446.450062912559
462.4253005003667,563.6870890470697,3440.733445550705
450.7535145841005,572.3462588441394,3308.5687402793874
492.3192742313198,587.8959648633181,2675.2738676405825
475.5586127894542,554.0589726933786,2591.8228097290144
477.11592752108686,599.047561889608,2718.196809597813
417.41430822645054,537.1091391271389,3471.289613706524
451.4491965787654,526.0799348502093,3778.869017102723
426.679891897611,595.6290763031623,3612.3562631049435
416.8956582113849,533.4282050217065,3395.170848930634
493.2122039884344,593.6589197897373,3245.8472803339537
513.1055547069718,530.5991232454211,3330.2626869614505
471.7330077149599,585.7724281801599,3593.1463324378733
465.72050831200244,554.1068913833042,3303.4924371752186
469.6706747438157,558.0402894420628,3350.836483379245
447.3444870157206,553.5691937905849,2670.808942031101
448.6158228150712,553.1733377684135,2607.551303976345
458.5582614046727,588.9389555498745,3323.958225601194
489.8704897110482,572.4198310355184,2630.3939085988786
478.3245598143949,585.6426923456099,2601.834631075202
440.4816879359335,593.7580483697977,3459.7902745022216
479.31571369520447,603.8873064419614,2717.150389754029
475.0956013518503,522.978007396645,3651.8044385599806
467.7114434540795,580.1959676533088,2553.252880973284
462.7459661711866,515.700714838447,2659.7820342958767
441.46078983396484,501.6948162439023,3576.6840218407474
459.35506652798284,572.9714093204801,2713.241814135689
463.74350477623983,587.2507094040902,3564.1782849503875
463.85088206026893,580.3545450510054,3324.080560169051
463.7610963789486,554.6060724715138,2693.444686354745
489.5495002336311,562.3770281453315,3283.936315060837
468.4556896825879,593.6971648908223,2630.426218901725
496.32828982057157,587.0715541843348,3411.400437987058
469.54966752633544,534.8700182817394,3611.6946134591562
495.38126882067894,617.3128086185569,3369.217826857796
