ise_gold,ise_erf,ise_ahmed
6587.646283703227,6413.467641830986,53635.830465232546
7654.352059362133,6451.609768893016,51760.62333738321
7279.065333763093,6571.520182151356,53822.488807518814
7034.451292954057,6381.970264051542,50178.65308708438
6738.555376303718,6570.075357922479,52580.34418646101
7472.004304534616,6519.930269690429,51848.87788150165
7120.2615539528,6389.112650823011,57923.55498463078
6905.614526198912,6208.452350142027,59772.202224520006
6889.207793358687,6455.5601063293925,57531.81829225007
7464.478634697938,6346.9771158203985,59717.3266146347
7082.558370850023,6732.05196552961,51615.37863100486
7013.792545791187,6848.3686441776035,51412.52998165803
7700.84191078867,6508.164065385455,60211.597282303774
7223.34335908378,6641.364774447715,59408.90214571796
7592.906154102504,6895.906745649107,61429.7084331297
7732.172281244472,6411.6479375476265,57084.73701196057
6866.325050590351,6589.313086571382,51791.63931076375
7093.892302654432,6638.226260756876,57565.65841825351
7390.801385783213,6995.673600481017,53269.75715724121
7532.335308300276,6292.209311961492,51731.69919114901
7568.690977611726,6891.928769019243,60734.44478137372
6965.194164625801,6305.5543001654405,60697.71359786867
7834.778532829872,6504.914404180018,58238.038968940804
7040.193744957221,6546.43664508878,61476.61025563505
7377.9941991491905,6437.427862403932,54447.06244182174
7253.181534143544,6397.8455449829435,63002.663331652955
7040.9559144482355,6375.9050152324235,57371.52665351485
7210.391143324069,6994.012847238126,62302.59095487489
7229.1217951006465,6596.230334515923,53996.48527909639
7623.7164755816175,6555.127840788347,57383.95696560819
7372.139780730045,6434.741496669722,57295.151434047955
7149.190324628114,6788.340140332357,56723.54753050019
7798.729304204109,6717.308089565939,52368.20088581755
7357.92979827267,6791.778035265226,62501.988081303476
6962.141890254029,6509.526660424579,57416.48493705607
6959.078446559089,6309.216457417536,60431.020582055105
7278.893747125037,6554.548293618954,59187.12603699593
7228.715721183264,6656.743993969381,57027.438186062725
7663.766756897049,6481.441803436708,51039.18729847275
6801.190666711339,6534.234513114569,49687.1250494827
7463.244670588436,6617.687862927463,51382.87350387522
7205.742135693646,6559.661350243008,56480.56305427419
7513.487932023556,6462.435847938668,54071.12804475089
7281.993784600481,6577.656004780025,60358.95964047354
8039.422686413215,6654.1701060896285,62286.04475845564
7153.268162046213,6465.37518689497,63456.8607772729
7430.156815396518,6901.019008859553,52845.94341034731
7755.778625334337,6308.510775799173,61649.06961910093
7265.265902877837,6517.681943048075,50056.0523093941
7418.208558826884,6831.168774239124,60195.965456379075
