ise_gold,ise_erf,ise_ahmed
132.18399290919515,189.4570346172572,1790.1247229876953
128.27322926792743,176.39738471163702,2049.615932349298
130.71842755329504,192.27472467205789,4367.5730044071715
145.49971405726254,227.49054352615323,1746.7650459544686
147.29804984530026,197.99727699334287,1760.3394338126973
129.42403251590508,188.16756324767246,4650.421289074098
127.22464828750701,168.8377287612724,1746.0881863162006
161.85263291529878,199.42899180414707,1851.3094329432197
124.40430454620416,203.94243350183905,5013.364465662168
124.61291924293447,184.58219915418618,4089.519671425754
128.22389499454042,195.30303564244812,3731.6894448199523
132.64718638212187,185.7779121031428,1744.4575583253436
134.08629054253925,209.39629247901672,1848.5520488390353
136.43612458910803,191.50634615237584,1831.0806912515588
126.28052430694667,178.53358370439815,1609.3121467146138
132.79344809450234,184.95091934589098,2244.141114493581
146.87534845705076,203.91882975047483,1693.3326623234454
130.09432727632736,185.23021586470338,4062.617140565074
115.91048252464068,180.5912466656201,1689.694013312805
139.19034636163966,160.8465321750265,1934.4088172090292
130.81684322991472,182.1872531440872,4759.46064538474
126.86730696319528,220.52945743800004,2044.0501374009477
144.43019545630958,227.6956386772818,1974.707079128639
118.41836584861969,203.45255162868398,4031.9562954202065
132.23600794585087,182.48928608754449,3808.1326199867003
131.74499038446956,173.71136009148177,1767.5831743145084
118.2844221516273,210.20463134549476,1776.1287185409792
136.5049130762819,169.9403441220587,1506.2298339297313
138.42995155150118,218.31814347683928,1772.204002982506
127.54756580262602,235.18000752421142,4265.8096067234665
121.94865109611642,184.46341489721428,3847.802416869673
131.29212931812404,191.59003882380202,5006.882730450756
125.92333104807194,216.58837368921937,3867.051294785842
125.67636712424309,185.72474420847058,2024.0286592335242
161.63907827893797,179.9054120296284,1443.4585882808847
117.40464972380914,223.54235027671703,5124.297567251076
134.197242753783,193.06950032674527,1678.75189309368
129.33008028354905,203.26733291685954,2193.483134258046
145.1746228761335,225.21707814025538,1896.5890293124128
134.19732006022699,175.01896822182132,2013.380209987059
140.65461981081285,160.1526453936504,1863.9721291398287
120.50027489693598,192.80294848492062,2040.382674065977
134.95489835341792,200.17221921737263,1760.1483901693678
139.3411159426982,199.74739458531567,1630.433738421122
147.44924044250212,180.64055021896579,4097.429867724606
135.27928421080858,150.27246671907847,4085.2123119786784
125.7265075634416,193.44298322339657,5080.067032677316
117.56874428361394,210.38958358576897,1723.3672813893181
127.31958339254368,222.87122421168942,1926.8873406992159
145.3264679907401,170.04458473437398,2001.427813131174
