ise_gold,ise_erf,ise_ahmed
551.256951276852,561.1984032929139,151669.97267917043
467.7133715162024,540.0788550628123,121400.11603036716
443.39861582407264,517.2707121206079,112181.04155137182
456.33521114745565,546.2159605924162,147703.24283852664
447.4872336978274,508.5645610539569,140940.4296421283
483.03217241710564,519.8408991147464,77236.76235168266
477.220881104949,538.4294475806842,129827.90149424296
471.982135533567,558.7940215956179,167272.91466102694
487.82180727669635,494.28820602780917,145538.3369091692
467.51765604948,515.1957021592367,116910.47378360284
474.84654743255834,566.535731322074,123439.44668631988
497.8453208603773,494.7845104011332,70265.14498448507
466.16043702024047,566.5748178887117,75982.08254799992
480.9632058716423,556.7111356040982,106879.14351628149
441.72820671671957,585.2800412502551,109305.52193187356
467.10628806444333,583.6653292566715,76283.40373245132
464.0148857171202,578.5551790677082,133792.80997485152
428.1256841493332,558.3910837602227,127234.46613824452
460.5264784342259,519.311299743953,75907.27851754891
457.69919841370995,551.7510921984486,70041.00686177709
432.74890062533166,566.9649016189202,145801.14576043413
460.5479103647927,544.1044389577755,102852.42319556989
501.4684122441106,538.6757781705567,68057.88409553799
507.6473721001469,550.1906635665152,78645.84509283982
439.5763102793738,556.9795081999923,72004.32619965562
513.7841036405105,539.9044909192266,132313.85122294718
501.6800294247075,548.5060927027439,119586.13325335801
441.6271430471402,567.6374412014412,142005.75499041405
476.5531509188436,580.3322231559596,146870.05732275447
457.1197390602791,569.5109688098571,129282.41871035677
463.93854807659,536.0925658844434,143731.64686069867
458.67471188372417,519.2544126804312,109794.95038929055
459.7621220280483,509.3460842697815,77306.66739208462
463.30377735983177,532.6515494920371,116780.65323401702
456.3301465446821,554.1263716871016,114503.37627337198
507.83334486130775,550.9649143004763,135848.00504890026
484.008317705597,521.4294100416513,154580.40351836532
497.4640244534156,553.5938664081056,77387.72526405487
504.67652390855864,562.6097288996855,71929.6219161494
446.2697456515171,578.8584422538606,143056.81537595927
501.3038555212231,541.2095938492331,131716.72480476307
493.64322691697737,564.306467454199,67141.20474263298
476.67932590724797,552.9574992556719,68525.41270804676
489.8110100880837,550.0426609580695,156338.90443245365
462.4078825532646,545.4002675992247,72215.33164369164
452.93736419011844,555.9269659746669,70871.93968898484
477.86147851471503,529.3855906417034,130385.77609871406
448.2104140021972,562.2746580923135,143511.22277299993
445.6448705820398,551.1587899367753,74358.69145850098
484.8944668021761,532.4984362622374,124281.92067662894
