ise_gold,ise_erf,ise_ahmed
129.98763787506377,130.7402822442172,22345.77163667351
108.10362090487035,125.13835664707848,19058.824063737076
102.86429803744156,119.18731690116734,17723.437594764287
105.73989885319092,127.3812126058313,22211.538632447944
102.85487839861844,118.32463682389101,21297.689319249104
112.38676054298288,120.17473347018326,12445.680951544367
110.70650576922223,125.29538986400082,20018.408484816824
110.35269093989483,130.51742963870828,24601.303648144465
113.23513694283974,113.69030147847135,21700.197201591105
108.63316087869087,119.74481841606578,18494.118132263135
110.99864309033936,132.355285856137,19240.516787762303
116.00199989222045,114.36933818230399,11535.351086511057
108.0968570039402,132.25419154413962,12233.74584823204
111.43305978693854,129.6711351118254,16870.348446771888
101.75545793964768,136.7597740387394,17304.5953327472
107.57890959627942,136.564838291429,12331.243012485458
106.40298762987786,135.00851368849897,20466.253576209034
97.94321251489,130.37482466419024,19715.167992932493
106.25416395857826,120.65033766154649,12323.419919681353
105.8356026164827,128.99966162030228,11454.034079163896
99.6729971365134,132.8098964671637,22042.613875064646
105.94561560875276,126.9613188276232,16502.141541341454
117.04145854959927,124.56837804383633,11028.69163892197
118.93119955753325,128.13710768483836,12538.738217966855
101.45281017465298,131.11752914558704,11624.531323706791
119.81767514770715,125.22312688363473,20444.63439625583
117.26801069945361,128.2234733328531,18737.21752153181
101.24184492976607,132.5614055621638,21486.159994457357
109.63079812922746,134.68598162268293,22054.33550241315
105.89129525329092,132.48822065364334,19743.467743025085
107.68861002774415,123.26507478574794,21915.394026396727
106.85521515287036,120.06746113147219,17363.696724620102
106.142082565295,118.62154184267736,12417.424868577507
106.70228910677076,124.6269361449106,18533.161451904845
105.65491335609958,129.26088985576885,18014.249517533717
118.60078808885044,127.7785860600811,20580.318006716978
112.25982318780194,120.90927910847236,23303.364256361794
116.48939628472553,129.6281450081298,12422.027773868349
118.45387924988913,131.5069705127542,11734.020119937317
102.8413117413089,135.9995401295373,21655.377929243994
116.14625506443821,125.41681611866858,20193.60175974221
115.32574181837509,132.33916236494915,10974.664249544578
110.79612513824026,128.57511013367198,11177.956082416324
114.0047447333404,127.41722635931578,23298.331543633405
106.86013906563927,127.49030671763009,11674.603285353094
104.8530801199297,130.07981689274717,11439.742027114622
110.33397155139139,122.91414919446073,19994.88635738845
102.92079176702705,131.29251415208083,21526.33635806459
103.04242822427025,128.74665381783092,12141.340743062992
112.29549197911248,123.14175017291649,19272.00050819526
