ise_gold,ise_erf,ise_ahmed
3233.5969657602727,2676.0188520686443,74416.27501796643
3030.084445827528,2682.6140551818917,75246.89383468509
3594.717711941931,2778.935070384216,77295.43014906993
3570.410743204,2712.8174470023587,77536.73964263346
3092.2072746553936,2515.1870626975096,106650.22596103406
3383.8067574251404,2744.5359278868527,73970.39049664226
3219.5601976589323,2706.21702682182,73913.0395178676
3062.3376261784338,2759.0343914698888,98852.70132812177
3084.988411385906,2602.6388514288265,90479.59397833845
3125.8724898333458,2838.4668334696985,69898.41098431137
2819.7290594804226,2678.1704666047876,74597.05847558742
3043.507865670576,2746.6425127748225,96148.61158006662
3170.6756758357947,2780.951502297291,67297.75188655067
3040.4133288577855,2499.3857576047376,71005.51594933323
3037.357711609052,2487.391067578975,109808.13449340979
3223.383676759634,2822.21257871658,90282.55261559755
3042.810654870587,2853.7285708745244,95600.90874113866
2975.650703294638,2765.5087664574344,106907.10440553207
2919.357399458338,2723.026022744278,107078.82050278939
3281.9348189226794,2677.182220020125,97934.30827336176
3161.009487156946,2461.815593436935,94914.55692006294
3133.888033545766,2733.213863189482,110549.65251553642
3068.0259388278123,2667.3021059631033,75508.98953804663
3103.076100399406,2731.665267915896,104706.69670451993
3010.6079221677414,2772.6434046786803,78124.94270286357
2946.451391847726,2668.7028242189544,100179.37729533174
3392.419814852638,2819.1476916138117,105856.20335179732
2938.678846527563,2689.396321335225,71833.89411112759
2978.648279559874,2595.7253187836363,75913.27573081291
3143.505995231013,2545.2934006643577,68933.42802484242
3391.1745343555167,2589.3994601115064,72239.06607628736
3120.8332081244434,2818.7656853957574,107138.17351599528
2995.079218168972,2757.254760130972,95079.87804447915
3151.039887237831,2658.2159312279173,73222.99535234334
2976.652584801177,2747.4519771363202,74036.22433826579
2909.309059727043,2402.153694679759,80948.01989902112
3203.8456925076002,2649.5898347803095,76569.35609559824
3277.5991076400114,2501.4362136995533,70935.63242226884
3320.9898432085724,2726.5524234210575,75799.6346204274
3112.8196185786496,2615.0589184509768,116063.26089683408
3072.631514971212,2579.8519783322245,95718.96318503135
3173.8689636553545,2562.096106867034,95456.84258490006
3056.1424963838813,2482.222013119333,84010.98364246593
2954.437345688714,2642.079621926205,74904.41766134933
3321.922894474949,2788.896698249906,108320.843710924
3217.1823839709277,2694.8862306723836,102400.88156657002
3370.4010096958214,2665.9049064262404,74102.63859335953
3408.892845487512,2587.6223757115786,106445.0155818293
3038.5362380876036,2574.371501104573,101653.60189881905
3486.8108737950756,2723.728719282934,117371.52573654383
