"ISRE_emf","ISRE_erf","ISRE_ecf"
0.102565067771526,0.0980206034331941,0.172416503922204
0.105595797391173,0.108556358751974,0.158813609340086
0.107212046162757,0.101904213155631,0.149742047693131
0.104904876258403,0.0871284464404178,0.169326506767052
0.0966833324545862,0.100525299037555,0.148992592503313
0.102517470853657,0.0918180939042696,0.159686892800083
0.10123735793695,0.0883282474522257,0.166363023109899
0.104439944252694,0.0842829892598132,0.169336925372024
0.100394456161655,0.0991808797175824,0.153891838475562
0.0828647302130978,0.100765686114211,0.152881870092607
0.102423811489762,0.0985700479583059,0.160116392669167
0.116384216168949,0.102415629947231,0.172412715867971
0.0897045471959797,0.0917391608305868,0.157540902206207
0.106888472493552,0.0998913016318192,0.156965923038686
0.107215529375794,0.0968229263633965,0.155601814249834
0.0977325282808235,0.0804056038911892,0.157496383908829
0.118139311297487,0.101819766480041,0.159166210913664
0.110789444967665,0.0934644784201622,0.165018250261994
0.0958089381457396,0.101740899235851,0.156802233280362
0.105225051663848,0.0988102309060509,0.157475944247374
0.091979341057801,0.0906278799704831,0.149190657392483
0.104971715902997,0.0882633385592033,0.151347207639566
0.112126206724673,0.0743105986911672,0.165895431067928
0.102909186573808,0.105170828068738,0.159944770719411
0.100696887896013,0.0932106834180238,0.156107035193691
0.100896307465196,0.0983689254557861,0.155265779480915
0.0919627531899755,0.103339493130801,0.154298646875582
0.100757756755026,0.0950378171207996,0.151356150538541
0.109603328307564,0.0981148215309094,0.153938647993397
0.101542295895144,0.0947187723778396,0.170743317261199
0.122661992413547,0.102746560270172,0.154775009961241
0.102768778465073,0.100198480036521,0.158923750285593
0.0964091060428907,0.0985508234468123,0.158566850396513
0.112886851668702,0.0900098896984735,0.166425658985604
0.0897670861276234,0.106627076808604,0.160401171348808
0.0871036858270717,0.0831768278319384,0.161348214522704
0.0990708958885615,0.0825234067850391,0.158335555577159
0.102929802758563,0.0901655437661039,0.162901802384672
0.104548709276193,0.0972783505225838,0.16088852532752
0.100227739044517,0.106103332638744,0.157231758172275
0.117500565837624,0.0874703806594265,0.15554611349363
0.0982126018920596,0.0911508530708772,0.151406531107481
0.108164636433016,0.0996032464779566,0.168753146389388
0.0968631930376618,0.0972369066508631,0.162083908857238
0.108899919382105,0.103834718820672,0.151740192710332
0.110468263855674,0.10701020015152,0.160240619697776
0.106749966593104,0.0933787438431665,0.164072886643865
0.103629601119254,0.102605042698877,0.157421236556541
0.0883486895856251,0.100886136145973,0.15751747919327
0.0932094142723456,0.0959335083922795,0.168657761205927
