ise_gold,ise_erf,ise_ahmed
1.9208139041945602,1.8331484256967565,8.718240098403342
2.0425124574073017,1.5410172085922667,7.369348537495354
1.8433271220125134,1.626679868269936,8.059466728833298
1.9541074902833917,1.6097728976837467,8.001798698722851
1.8351380326723339,1.6083415016426144,7.506699124879209
1.807677531541493,1.706930343120152,8.863070472401716
1.8620828343626212,1.626814950314655,9.025125702342867
1.8645725149680776,1.7199287975839999,9.142651280364738
1.960517667145963,1.6103551510166998,7.7239913511599925
1.950805644349164,1.6486230711988228,7.663513997019574
1.8614334269205306,1.7033971041055211,8.625960894022972
1.7980949629484202,1.6135829934604267,7.687864415072904
1.9943364271428332,1.6324798848037911,8.640464875810991
1.763521863419655,1.4688701101688904,9.0542848729423
1.893710431662432,1.5903890013639175,9.26653638411176
2.0074396658600677,1.6125405682648213,7.712521264991817
1.8745829815693857,1.6161839174940356,8.40543510768779
1.9848977137034276,1.6320346325712372,8.575416302182147
1.9645947693155257,1.5861125331583596,7.482129279697565
1.8814786894410545,1.5716263854204633,8.13130285295777
1.944642478974282,1.625914808747156,8.732785453446754
2.098118009282058,1.5772333046290439,8.684681106983934
1.8007110116821894,1.7269367511742404,9.054372609860751
1.8288049739657093,1.6185727633496072,8.648985557171637
1.9786103635567274,1.4996191707294348,7.546132127406015
1.7775675019634782,1.649070101391478,8.158832992351897
1.8769431085869142,1.6546548081024832,7.614516858089949
1.9115123702651715,1.6263424399908128,7.831988477743039
1.9007897686260016,1.5799572806434852,9.046039320704967
1.9404807837514546,1.6587062538806188,8.498434158578233
1.9082713803638562,1.5496408674388025,8.64318706212609
1.9766030649783977,1.7460873249074014,7.618133224575747
1.8975533501618604,1.6021777229034595,8.621450195447634
1.9255386542981898,1.550059960272501,8.845466468392509
1.8930512229142626,1.7092986924954319,7.710824731439923
1.8333918434841006,1.6477271235983535,8.738209690619092
1.901387410057239,1.4500442160312927,8.474013777219374
1.985921163199267,1.6969191926928409,8.019579954563659
1.915086481939721,1.6225215247407498,8.9389713626532
1.8754424997583492,1.7167197686139744,7.697716560199473
2.014287681042779,1.641878492524554,7.5656833749668975
1.9032476652369008,1.6958084702739844,7.6811466542931015
1.9533257263978205,1.5986481854427108,8.444617214374173
1.9450182473723836,1.6820595327037153,7.609461525218496
1.9579889001205997,1.7818158000465447,7.711717038072664
1.9320631097102587,1.5586111076132445,7.921829449977161
1.8710201743199086,1.5382966624071763,9.301281956137204
1.9585942875671674,1.6830029020085617,8.270072688816182
1.8857652410836354,1.5302765510342005,8.993741261829502
1.9299427631101869,1.6085198646330774,8.673969161774929
