ise_gold,ise_erf,ise_ahmed
485.30823161899684,446.48988756189846,2844.026804377121
480.7153609651754,524.2780220189339,2019.4220568777696
543.4332730671049,466.83817826225254,2115.16607370078
511.42697231801895,512.351808361885,2079.418197603542
503.76831735556004,502.63373487294155,2012.2731456277713
495.9029303293953,489.6892037015761,2912.8266966713986
486.76560995719313,479.3874419727566,2907.366023188922
500.0833913554753,496.52560713695084,2989.950843699644
491.06391850048146,484.8518934843248,2115.331093717837
481.0450868537114,517.0823158167494,2112.159875936829
505.9621223611397,533.05467350935,2805.4015722548393
496.8522048446019,483.21587930830907,2093.0986139241863
488.4159470524036,526.9257235829505,2881.6683756879256
514.6881983055574,513.8157771472794,2940.786348172793
498.8777589526237,473.26506181238966,3013.3364139529876
450.8851924919659,498.79430424112405,2106.441765992885
510.2721845591283,494.9912949797288,2711.3583184226
469.46578229933186,497.9475758774718,2764.197957889454
496.7176442710531,533.6028420645596,2064.4526205810294
488.8065796364674,530.0676899279991,2756.106489492314
462.37983392945847,515.8342846935022,2874.4049576311922
457.59290044312223,520.6762810753478,2881.872626847855
532.4506249771171,451.1076890926015,2904.2392058127284
515.4303178705313,501.856474872867,2829.1487293135274
513.5808223568954,539.5571479183552,2064.204548366822
530.7018268309234,493.43486785673474,2742.146899867909
488.8902892147602,464.0017454584978,2057.745903352749
509.95589431477725,489.9382585982727,2207.714912630039
470.9810521785477,514.134900806904,2903.5461696415714
481.48287668358415,507.50512417912876,2812.018326312202
522.5234245037742,494.66199304823107,2801.438203776046
486.497214857934,457.83639572486055,2090.3334953822873
504.2090604659309,537.4730475367552,2851.497313473967
525.3019642511094,507.1234226372421,2955.3546462912605
499.21683480083567,555.4938180001827,2095.9706927402112
501.31960084486064,472.6450695494576,2830.391920728554
482.9468637675384,517.5782174882745,2793.2035145667564
462.53535665434885,503.8774940403229,2161.949253990352
481.32399459907145,538.6437692157949,2926.1384212740963
467.1381771600471,496.30824462055693,2189.9216744809432
475.983076211037,498.73076754807147,2016.9079673787955
508.05563697297833,530.5448072883695,2014.1102492653142
498.0163771156335,504.4224196504119,2720.304027841755
460.9099915601047,501.9224201155612,2065.653193472847
490.49957975355636,498.3439326835184,2066.1914101139337
477.68109593247016,501.0767789176765,2227.6937218784046
506.6197048827626,551.3242218730637,2961.307020370389
482.77539590391586,501.38141964525886,2746.447789794442
515.3484294113338,545.0138582392286,2942.0453118829473
515.2109175353079,483.6709722507999,2914.828126185707
