ise_gold,ise_erf,ise_ahmed
3.145708692579865,2.840137432437529,9.295958183125368
3.265081656743161,2.925710083745736,7.239294091571609
3.0514935688433056,2.7915565650242664,8.679612291153282
3.1211318344992662,2.8434937779285545,8.892196567855525
3.090178669742439,2.729706869498831,9.278933177379429
3.257479353813958,2.756651436492873,8.549599122695012
3.047540894107601,2.662204152418956,7.666793186389905
2.9899584595527027,2.748544269470028,8.683706816004086
3.343490675781257,2.8513257951091724,8.941263952555616
3.1737005649231267,2.923172331641621,9.486151583251436
3.054678062801549,2.7008755353597316,7.69927813396453
3.0720274764613826,2.6943022863246093,7.374368455219824
3.223353597988124,2.8956546071089817,8.74304450670152
3.2121709627119768,2.858774388572091,7.136225310932984
3.0611919332431015,2.8793903417860336,7.4174271139376415
3.0780300841020023,2.7666556243633202,7.295862540384598
3.124172150848596,2.8250950236201082,9.261106939187506
3.2680100985474154,2.7880454201390723,8.51365513219105
3.2267485177020663,2.748968802394553,9.407473051104136
3.218027960575768,3.0831691275215327,8.68095940566689
3.022809861372406,2.73214582955084,7.281990539555087
3.2072938202821106,2.7903251239262064,7.3701169604149035
3.2469464472318754,3.015458822088196,7.391258837010357
3.25466393218866,2.8046711890259886,9.567589085337637
3.1105057335476243,2.904313283886494,8.943888624461902
3.1621415601315284,2.897076479890267,7.325865489290935
3.075424651041925,2.847139024721104,7.198471210733352
3.0556606114838676,2.7509418831291645,7.385535328493053
3.095336200185253,2.7330255052590955,7.226583501938287
3.213236087760665,2.7402223771199385,7.346022512121394
3.4313066532962115,2.751390318955376,9.404922423873911
3.2339397857696985,2.912757243493571,9.07805739311337
3.1270262759615237,2.9319419455831714,9.474319692802379
3.1705070714723367,2.9021429538595704,7.439039464441883
3.155642806341353,2.7651012873677496,8.892014052835817
3.185681300021978,2.8400376173153754,7.33958834616871
3.3114513795045557,2.823339065448914,8.514013528152317
3.192771719636388,2.8474017483643213,7.479695136778534
3.3706281900119026,2.701993177899388,8.931219809088601
3.080450605351444,2.9648320409992928,7.294818144816661
3.1093763419706053,2.9416391862544065,8.755053305140583
3.2731821598095134,2.7555074816686482,8.980624747293797
3.1392893409774314,2.8023088561707117,8.737824955695615
3.1146858207062094,2.8828234867474927,9.438835182027228
3.1266692009768224,2.9951276761685164,9.492798892151582
3.1506717957275048,2.9104443192365093,7.484180064526183
3.164671387725792,2.8090592742954352,9.010632776643527
3.252161090848158,2.8795911996082513,8.958288731155843
3.22755044742617,2.8977166358931936,7.3918176778653315
3.3556844572909426,2.7472343100106906,9.284927238122856
