ise_gold,ise_erf,ise_ahmed
5.3975820291075465,6.80846108342402,67.47439233615492
4.945827853637564,6.842350712845427,68.76339881174479
4.990824316351178,6.958975251879067,67.59109512152821
5.162620634178686,6.771752677537093,64.07237999308501
5.107337142315504,6.994993979108146,68.52072118501313
4.825269364902504,7.123503659589503,65.78771135813274
5.209209041770627,6.841008017118521,67.47675992067568
5.129950138094022,6.2924554765168565,66.04239201381007
4.70296834336087,6.969555425297907,69.63809059754226
5.086261738366803,7.473778706864268,65.23753648520098
4.768415532529875,6.754894682719474,69.68780859893627
4.8393021480412095,7.355264782022186,70.30573156302368
5.236751373650927,6.748162584319108,68.6936981015927
5.053709953362733,5.957242357796793,68.32381446919963
4.998916915569283,7.262120509285933,65.49758093654818
5.114351257688226,6.652106528463001,68.60775996638164
4.632622343627734,7.175267155269043,67.28217737413682
5.193717382184593,7.673311606780086,64.97631758686452
4.730185664777328,6.80151088222109,70.14599392222541
4.667515143928978,6.705503858420036,69.14151926841076
4.851624437023626,7.465901712945691,71.21982119976835
4.7687646772217365,6.857305300166346,67.72268851881438
5.057447830224482,7.041831027554635,70.28906981490576
4.918557171554344,6.769922247281322,69.53542181502905
4.719291789341481,7.850953349154134,70.41586698147142
4.366183522866512,7.609924453903387,69.21558873167598
4.932498218560224,6.835017810114714,67.2348436303466
4.98452498296178,8.236758298316294,70.57184583289471
4.840229814085874,6.782104484608813,65.18740010532616
5.464168319829161,7.456502312391032,70.49906962696315
4.83576825143371,7.630763855664523,71.05987422843917
4.980285585599546,6.782271169470435,65.50024848991897
5.024568614345691,7.877423590505346,68.12762836840811
4.628583964868666,7.500035013171694,64.55462086632012
5.204528128182847,7.663431651806212,69.84484485497048
4.615780850876217,6.72028996329359,67.19657135870419
4.891710485180596,6.799353730986696,66.24582194978706
5.3573024917752186,7.137598370289058,69.67620482491161
4.855384207872209,7.5143939154167105,71.80530649558469
5.188842111012479,6.572266520190593,69.43803587969609
4.479956333880949,7.434207128822091,70.08610050602367
4.75227564261155,5.582797975088147,65.58329892483988
4.825420898473591,6.408551712138451,65.40237965017161
5.374689615174124,8.008479023072292,69.95134042346186
4.852024699368099,6.999027711661991,64.36515924591563
5.536534948342952,7.626660655905373,62.53429366003378
5.2772594782993325,7.1632026830823525,69.58953576661409
5.1305545955365615,7.59009863807943,66.31307696724294
5.465137809303365,7.261140366577904,66.89347144042652
4.8295353010370485,7.212369513697866,70.94969674605802
