ise_gold,ise_erf,ise_ahmed
6.498845575893271,10.191803249396296,78.83679002067477
6.647847027683827,9.512301800904414,81.67820882318524
5.9041103205367556,10.01986635587857,82.1699715553138
6.456572479973885,10.576659132169965,79.16723696537906
6.262766885648993,9.708405298343267,75.11647998213192
7.536112378202335,9.147357604690253,74.07029794535185
6.779014578475052,8.883322736930667,81.10817908613112
6.8602556227006035,11.423645018876337,82.21626723694303
6.646993464073365,13.561573031768454,93.93605804626465
7.775364110592158,9.542549951407018,93.5112352764964
5.175250966961229,9.17323826727374,75.62941474978958
7.344858483171057,9.636021913278961,75.29627871241199
7.037705005890485,9.523426806898655,75.22884772114385
6.148665550639261,10.848278627671434,75.28140032605245
7.339669445861938,8.270277070283699,73.90848415651797
6.275317175344874,11.070937961616192,97.68236375908786
6.445646233865117,8.554934357796053,76.71094052760243
7.248186660925591,13.039300200683979,91.45247736872054
5.84208266250433,8.477697113913727,75.32265376721854
6.54340573856029,9.45930690192878,90.35727982153621
7.51031992867724,9.133111215975028,77.32181231703066
6.9105392977091755,9.211060076947184,75.6634821130248
6.844259186571474,10.974643754495887,77.42247584955736
6.626664305434203,9.411869742745615,80.90210621482608
8.214026778049183,10.871335064243098,91.3219647834736
6.572291612828494,10.356500825895306,94.59057593787027
6.116083659161094,8.924260248303945,76.79008816459353
7.819909900293857,8.813497854800667,76.84456098981921
6.5202895385013715,10.24033652984585,81.48034792295927
6.164660154025261,10.73522379991368,82.26225891166041
7.251426717923607,13.894311946361992,92.54939837382008
6.072767490902218,9.053379519112791,77.44932610655928
6.97693490126472,9.303585645037916,74.7826857767099
7.045474286292808,9.316659293560619,90.41031336168369
6.969391970227103,9.507895415832559,93.06362849088191
6.196784836509329,8.20586869361999,75.60469570465106
6.743469972367811,9.64554129638635,74.19600152482697
8.313074612779905,10.24101577996112,74.81524135023275
7.126656435346345,11.379644021332245,81.87045951441502
6.322173861998358,9.120162461125195,90.74371103641813
7.51322110979903,10.051141440418816,83.286022175607
6.94362438149686,10.254940938423335,74.50603484623244
6.1428294009960025,9.312802877823326,76.50500235132495
5.509927226667745,10.488981977984995,90.76173139435778
7.45568937457567,8.952085057855715,79.99472733897359
6.3917074297867185,8.980708657181456,79.179674124517
7.8669556859795176,9.9236449785885,81.05869340811591
6.680723510030665,10.230122503508893,75.83970065976536
7.000634662966917,11.054256424413884,75.85161204370083
6.645089059358939,11.997257437664196,83.30326686924153
