"ISRE_emf","ISRE_erf","ISRE_ecf"
0.0217880692158371,0.0224317663377685,0.0590075961770511
0.0204541055017234,0.022940826505395,0.0628243612210616
0.021391168460884,0.0196515923075807,0.0580458838390125
0.0188642816419213,0.0206986745199771,0.0602264951589466
0.0194028795775834,0.0225927156107192,0.0560857999378465
0.0198607465882306,0.0213335171515927,0.0584579130172389
0.0187761519313323,0.0210443191554443,0.0572077704884332
0.0185073013214701,0.0211151455424142,0.0583372018821974
0.0216443934164742,0.0230729795841933,0.060783900156114
0.0225383828158179,0.0198002446301359,0.0602295400602624
0.0199943612241794,0.0191485325522455,0.057183751937058
0.0220166525793173,0.0220461589099037,0.064495113550456
0.0202434186967983,0.0211532212365005,0.062183052744202
0.0202525880759018,0.0196990601518205,0.0591629215091004
0.0195626216744169,0.0215431084967782,0.0607175616332878
0.0202411326623937,0.0214385639217301,0.0588545734533656
0.0196360609367088,0.0201467473480299,0.0602996525083559
0.0198758532676662,0.0205969546282647,0.0629124357971383
0.0198679130908022,0.022141601147479,0.0618796696313023
0.021807854263942,0.0206647441090377,0.0610320421212621
0.0218065414656019,0.0220193516955515,0.0604113370425747
0.0202075655944884,0.0225980553038632,0.0592143533665853
0.0212008214545421,0.0208640192371449,0.0603514360901294
0.0205766021607961,0.0216341175787926,0.0642010411210049
0.0193023464526134,0.0210833372808926,0.0636847157754389
0.019687917523844,0.021725282814996,0.0593928796089405
0.0196884920999933,0.0187032611118007,0.0582523344710943
0.0208261955874073,0.0219054970562893,0.0617642068953329
0.0206368514253344,0.019155429397324,0.0575861751435062
0.0237361617735805,0.0209766249055212,0.0579681337235124
0.0223511556308099,0.0199054550785886,0.0589891586524401
0.0191349556651154,0.0204440510810434,0.0615867468419448
0.0182610680181144,0.021464345594483,0.0561828070692031
0.0203835067859063,0.0216897668984929,0.0628473085145511
0.0216941224333632,0.0220543072987526,0.058712324719476
0.0199138202165028,0.0220921639499866,0.0590803327673376
0.019555084142341,0.0189997831976925,0.0592408653383746
0.0210428507121245,0.018451665883487,0.0618783667337539
0.0188332324523586,0.0226209076142826,0.061085195656674
0.0187996455041451,0.0210902981309266,0.0595776500663234
0.0190745100916137,0.0226082812387236,0.0582946799556074
0.0199306550750793,0.0203026632724096,0.0583132984701678
0.0197330119445701,0.020542496164889,0.0596013116532972
0.021755773777988,0.0202110460168894,0.0624128150530225
0.022266816457894,0.0203887585589889,0.0581523236227996
0.0192844754151583,0.0216242874666493,0.0584949980484133
0.0199275255035123,0.02233031460186,0.0655730735218177
0.0215938933197121,0.0221013182937346,0.057445590644514
0.0193198378975886,0.0224593951232343,0.0606583007373968
0.0195359717446526,0.0212600161326761,0.0590928525220683
