"ISRE_emf","ISRE_erf","ISRE_ecf"
13.6143866749538,13.2884319668488,52.6826128273673
12.4084241202591,12.9410006097689,43.8199110146916
12.7328146810119,14.052443337065,45.638652873187
14.504569364011,13.8448968387147,54.6349970946926
13.6488965926268,13.4594356468369,41.9753303466074
12.8142244931373,17.0006747815285,47.7215641986046
12.6045576541852,14.1588099121513,50.6883284308184
11.9816113920129,13.9844701218971,45.6417047598892
13.475587727514,14.9104809044809,52.9108910301608
14.6801871823632,15.5857671632091,48.6695797597188
13.0027956395718,13.9707810671302,47.4561878201343
15.7531743401568,13.7071007939425,45.5178931111929
13.3218033326876,14.4706356400623,42.9890747386044
14.3098601118299,13.7661607495467,43.413758104365
13.5340502765142,13.6914253532722,45.9630296578085
13.5530979111653,14.3203868078765,45.0810397929375
12.3521949824764,14.8574640604158,42.2621050586646
14.5568631078117,13.7590953018401,45.1407155534576
13.9045631006946,13.8856998640074,43.287078312528
13.5722389929186,14.2275040341605,43.655759529427
12.5645877681656,14.8537821814058,43.5168564221385
14.5316336585585,13.8020256124056,39.0687012263573
15.3170588065382,13.8750841915054,47.593377379626
12.255181784725,13.9259822405863,50.7016832380322
12.9937803921336,14.2029963385352,42.5677917760454
12.0251263403945,13.3070791681466,48.6168083917159
12.2965544765388,15.5515684098536,47.8384852180221
14.4454389126797,15.8831865137354,42.0895407017308
11.7666580028636,12.5739412873305,45.7808501984011
13.8903962554821,14.4122822042913,49.9755163550887
13.9515433191379,14.9604468717055,46.9496510100778
13.3237934280519,13.2796197359369,46.3489594535123
13.4917725344844,15.5769006339791,47.3789251198163
11.2384003342441,14.6456501414253,38.579982568838
12.4534581377826,15.6545513943072,50.070398540287
14.2578681999051,13.5112249381428,47.4882504307721
14.2191111887017,13.4369386102686,48.3106300494667
14.7075863542671,13.4606945984629,49.8400624467487
12.7943044807113,13.5998442977194,45.2970762436118
15.7331998801405,14.1362198007,42.3326948474224
11.9834791891264,14.0751010082536,46.5722135216595
13.7135784627121,12.8762426957072,41.9200713912748
12.691738497889,12.684693558363,43.6789917980346
13.7908925694736,14.716987226762,38.0445221978515
12.9709853929414,14.1138448782977,49.2752620837255
13.5248229090049,13.7182627242221,45.8600966234394
12.0473069310541,11.8267056559161,44.6285091373226
11.0121911431777,14.1960760769254,42.5686716383558
13.0152427643967,14.6733404315321,43.2542015658722
13.6555003534945,14.1171295534019,51.1971969981161
