"ISRE_emf","ISRE_erf","ISRE_ecf"
0.0692029836200607,0.113093594181983,0.755670705747436
0.105886777918083,0.119731183123449,0.86980272751658
0.10796147161148,0.136136680016834,0.872115323515866
0.118060107578114,0.126886891703193,0.912904091760182
0.0847565990597286,0.112620741472834,0.78246399415419
0.0836855083332238,0.169199034784993,0.840416343882997
0.103574195070839,0.131854008910473,0.831670849870621
0.0941384519097916,0.136185212430725,0.823696459905456
0.0589170515007264,0.173082357551939,0.919394867387243
0.0916932922300607,0.160891865033505,0.800555743088835
0.0890655322175314,0.115334586351123,0.877625338220865
0.103106678855468,0.0994623665986788,0.906137353068324
0.0862509703376984,0.110557626306907,0.865005691441656
0.0827391150675467,0.106346829775142,0.878982524640902
0.0822222890930512,0.134547624913207,0.769271037146108
0.101523491614609,0.154954137881615,0.878435889214028
0.0924770484192662,0.140518270524242,0.91271379938226
0.120456710117701,0.107195070820161,0.832208329319546
0.0930872589986785,0.125219279129632,0.901524441183947
0.0844376459155834,0.117213239801213,0.883421962130743
0.0777440256191327,0.162164656590329,0.793350104171955
0.107326900068155,0.130902943900896,0.828589111846982
0.0793817469891701,0.139321037787219,0.809042373886462
0.0930538084856676,0.148338758084054,0.811349780965971
0.114957917698435,0.173478307774339,0.896940220292774
0.0846056697433741,0.11980794421424,0.858352132389586
0.0793516815138454,0.133749731333556,0.837071159885905
0.094513808865749,0.104380200255024,0.847878243716831
0.0924173471594077,0.128909650977806,0.785698484864866
0.0970814181503011,0.116332422814649,0.792678542254715
0.0972114861230348,0.141771030032717,0.865191157109557
0.0841907008671786,0.106072407797463,0.898644926497017
0.100099341400922,0.122922724792376,0.808773812437627
0.0842815856182499,0.116328347609208,0.841292936595659
0.0867870321463083,0.111859894105788,0.86879002828101
0.0940459747407561,0.128017247755009,0.811578186301389
0.11884020487568,0.145868558009052,0.781320383835779
0.0738147451641819,0.144442171821072,0.790209222167763
0.104702535505815,0.110757061610501,0.897739133320951
0.111407706437494,0.141863677228207,0.840612372558087
0.0786772462551454,0.181203427210038,0.864605121254869
0.0792792911666786,0.113723532153789,0.860396761169795
0.100940120259913,0.120644626580664,0.860803423898159
0.0814460912450118,0.107657820888772,0.846502190478875
0.076891373940254,0.111875941897665,0.785640327175571
0.0954639781744947,0.123494340252953,0.839950072277753
0.0805295068061287,0.139157904142998,0.737874159965297
0.0960745320967442,0.10333907377108,0.958175458961154
0.0731762023343639,0.137808873046424,0.829949254508227
0.0967169087200898,0.159140889048382,0.807601782402037
